cpg,breast_bc_hc,breast_bc_case,breast_delta_bc,breast_mean_beta_hc,breast_mean_beta_case,breast_sd_beta_hc,breast_sd_beta_case,breast_delta_var,breast_bimodal_in_hc,breast_lost_in_case,breast_loss_of_bimodality,breast_in_residual_concordant,ad_bc_hc,ad_bc_case,ad_delta_bc,ad_mean_beta_hc,ad_mean_beta_case,ad_sd_beta_hc,ad_sd_beta_case,ad_delta_var,ad_bimodal_in_hc,ad_lost_in_case,ad_loss_of_bimodality,ad_in_residual_concordant,double_disease_gain_of_bimodality,double_disease_loss_of_bimodality,opposing_bimodality_pattern,residual_map_firing_pattern,CHR,MAPINFO
cg01070987,0.3773445759037068,0.4564550386810601,0.0791104627773532,0.9167460412759868,0.8988457735907992,0.0344685317603371,0.0470574099778088,0.0010263201521062,False,True,False,False,0.5707473612694793,0.6160622704772045,0.0453149092077251,0.8908268704883225,0.8816942732919256,0.0385441991483195,0.055818752053296,0.001630077792802,True,False,False,False,False,False,False,fires_neither_background,3,149969215.0
cg01075459,0.2893955018678374,0.2861435370674633,-0.003251964800374,0.8366229291405208,0.8456028218119993,0.0354877494963285,0.0351892418840761,-2.1097619938152986e-05,False,True,False,False,0.3162778356484879,0.3055413569770536,-0.0107364786714342,0.7726388789808918,0.7727058385093167,0.0375514933758087,0.0395615000533821,0.0001549976317203,False,False,False,False,False,False,False,fires_neither_background,16,12570461.0
cg01083093,0.3415666261477552,0.3287079506389126,-0.0128586755088426,0.0632104030475952,0.0914792148929405,0.0287216452989105,0.0420375100355907,0.0009422193413159,False,True,False,True,0.0869662134906942,0.4365775274671121,0.3496113139764178,0.0448726072186836,0.0453818757763975,0.0106525486502242,0.0081595230113023,-4.689897697342256e-05,False,False,False,False,False,False,False,fires_breast_only,1,111476935.0
cg01084215,0.3984143213525046,0.4515022299961236,0.053087908643619,0.9206338319892292,0.9246410484656146,0.0182250061379127,0.0187860413399517,2.0764500499417677e-05,False,True,False,False,0.339067083692408,0.4674425513733711,0.128375467680963,0.9231221571125268,0.9244476273291926,0.0102669087344973,0.0107769163921201,1.073251196025127e-05,False,False,False,False,True,False,False,fires_neither_background,17,79950470.0
cg01086369,0.4148650235002536,0.5395858216655742,0.1247207981653206,0.9943479641508626,0.9901295855559396,0.0050986433311327,0.0081173084088161,3.989453198573241e-05,False,True,False,True,0.1852651409427191,0.4632072280696365,0.2779420871269173,0.9734291486199574,0.9735927577639752,0.0027920486460115,0.0027932796802692,6.875730510100752e-09,False,False,False,False,True,False,False,fires_breast_only,19,50382116.0
cg01087925,0.2037566619753875,0.4412644755482137,0.2375078135728261,0.886317463709831,0.8806261800402099,0.0149039427356241,0.0193910416729292,0.0001538849880945,False,True,False,False,0.272958520861244,0.2880795134446546,0.0151209925834105,0.8382184543524417,0.8395437329192547,0.0170380206847127,0.0150562363373776,-6.360389620572716e-05,False,False,False,False,False,False,False,fires_neither_background,3,52520782.0
cg01089914,0.7880397524964692,0.7135719096134285,-0.0744678428830406,0.986444683603702,0.9851310854961683,0.0303698240368734,0.0202523442502862,-0.0005121687643985,True,False,False,False,0.8987635009149342,0.9046303372127824,0.0058668362978483,0.9535064777070064,0.9526162236024844,0.0190810773326203,0.0212058958019271,8.560250458875115e-05,True,False,False,False,False,False,False,fires_neither_background,2,217978506.0
cg01093854,0.2498601728671835,0.289999961373324,0.0401397885061405,0.94457607209759,0.9420278952191034,0.0151488415121812,0.0176081837659754,8.056073637517668e-05,False,True,False,False,0.3225237609479822,0.3260458466576895,0.0035220857097073,0.9380627579617836,0.9386852732919256,0.0057244031766226,0.0050366482207758,-7.400966428682171e-06,False,False,False,False,False,False,False,fires_neither_background,10,68602665.0
cg01095004,0.4408199321562645,0.495163340397778,0.0543434082415134,0.972282254666625,0.969413868695498,0.0162648173762038,0.0177991156517893,5.226423370451012e-05,False,True,False,False,0.5310462375392421,0.6024911983137025,0.0714449607744603,0.9197333949044586,0.9276659192546584,0.0424730496991427,0.0334315266722474,-0.0006862929751086,False,False,False,False,True,False,False,fires_neither_background,16,88388475.0
cg01096199,0.4533898916132066,0.2486217863497339,-0.2047681052634727,0.088425447338564,0.0909810056595984,0.041124583050093,0.0307426395712204,-0.000746121443238,False,True,False,False,0.6189019105287895,0.5971219353099293,-0.0217799752188602,0.0545228980891719,0.0513291677018633,0.0301214083770185,0.0269129938687235,-0.0001829900036371,True,False,False,False,False,False,False,fires_neither_background,14,89724701.0
cg01097872,0.2845561109621875,0.3029739962075159,0.0184178852453283,0.9170438752029428,0.9150315151561984,0.016786041879257,0.025397998779045,0.0003632871400082,False,True,False,False,0.3152694861090509,0.3333715951599129,0.018102109050862,0.9015506815286624,0.9029644782608696,0.0181166065874114,0.0187453861323549,2.317806700804587e-05,False,False,False,False,False,False,False,fires_neither_background,11,65793292.0
cg01119135,0.2271309489180343,0.3714366944255161,0.1443057455074817,0.8410326797582158,0.8400413613837576,0.0222054366083339,0.0231601692917886,4.331202665757545e-05,False,True,False,False,0.237266860854131,0.4423894490941858,0.2051225882400547,0.8300284501061571,0.8293527763975156,0.0219011004968116,0.0297826992195081,0.0004073509698282,False,False,False,False,True,False,False,fires_neither_background,1,207032180.0
cg01120369,0.3003227176165765,0.707888287718066,0.4075655701014895,0.904819052964018,0.8965304133103954,0.0157133337706803,0.0448152234476231,0.0017614953944715,False,False,False,False,0.3872903516850775,0.3219734616060449,-0.0653168900790326,0.8910943460721867,0.8923559254658385,0.0150120977262233,0.0125974410529245,-6.666755705977151e-05,False,False,False,False,False,False,True,fires_neither_background,3,129584483.0
cg01126699,0.3195849145031303,0.3601258916919165,0.0405409771887861,0.9205584556012986,0.9195602701206662,0.0143000465461735,0.0148528269979361,1.6115138607892475e-05,False,True,False,False,0.4096599583276181,0.3824778576067312,-0.0271821007208869,0.9314609044585987,0.9314599627329192,0.0137401663165241,0.0156285709223077,5.5460058667856313e-05,False,False,False,False,False,False,False,fires_neither_background,14,104159131.0
cg01129641,0.6096495302034561,0.3761910414288782,-0.2334584887745779,0.0679478270652045,0.0614404259159306,0.0344096346169791,0.0260403370385648,-0.0005059238013919,True,True,True,False,0.3594288835489038,0.3778951919677824,0.0184663084188785,0.04429208492569,0.0434339813664596,0.0091020795307589,0.0074991821157977,-2.6610119378361025e-05,False,False,False,False,False,False,False,fires_neither_background,2,240621820.0
cg01133215,0.3476284656006713,0.3624457070388791,0.0148172414382078,0.227359889103595,0.2134429630897628,0.0428446416236404,0.0478801577043936,0.0004568461859394,False,True,False,False,0.4301319691412638,0.3930054978868125,-0.0371264712544512,0.206112212314225,0.204889602484472,0.0584985578202077,0.0530585662707115,-0.0006068698123406,False,False,False,False,False,False,False,fires_neither_background,6,45431944.0
cg01134758,0.4764039453640315,0.7941017968011012,0.3176978514370696,0.9844732644000388,0.9776585905717496,0.0134859692726303,0.0335812384406665,0.0009458282079865,False,False,False,False,0.3359506703015821,0.1608698403189367,-0.1750808299826454,0.9602143503184714,0.9602606211180126,0.0041159811511461,0.0039618765139515,-1.244835324789052e-06,False,False,False,False,False,False,True,fires_neither_background,10,8162078.0
cg01138020,0.306922824687569,0.4624921179679883,0.1555692932804193,0.0251379137384169,0.0243996678723714,0.0088448630344017,0.0107093375548924,3.6458308767303645e-05,False,True,False,False,0.0945454696366925,0.3450670468684662,0.2505215772317737,0.0183107282377919,0.0182810496894409,0.0021764057883987,0.0021075398863403,-2.950177832598701e-07,False,False,False,False,True,False,False,fires_neither_background,17,4433799.0
cg01144086,0.2956847673060787,0.7488254755850302,0.4531407082789515,0.0378996589312112,0.0424053536893423,0.0079471021027642,0.0257749038391308,0.0006011892360846,False,False,False,True,0.3609228153671942,0.3416884182088938,-0.0192343971583003,0.0254025031847133,0.0253829192546583,0.0040970201620163,0.0040433329691838,-4.370327082791184e-07,False,False,False,False,False,False,False,fires_breast_only,16,50681349.0
cg01146539,0.3430728614349158,0.3074909808242748,-0.0355818806106409,0.9266420595003214,0.9034285989028068,0.0344170700410418,0.0463212242818808,0.0009611211087623,False,True,False,True,0.1107115126896138,0.1320908630183224,0.0213793503287086,0.8728297876857749,0.8721895341614907,0.0116531574821489,0.0125910211937073,2.273773539662529e-05,False,False,False,False,False,False,False,fires_breast_only,5,135352933.0
cg01147727,0.3197019354105327,0.4257131263486952,0.1060111909381624,0.916335609126536,0.8942024223867951,0.0280137953058394,0.0343116820590111,0.0003925187982812,False,True,False,True,0.5403894393358472,0.6476411165220288,0.1072516771861816,0.8792124246284502,0.8779713043478262,0.0352294663030541,0.0394181807235004,0.0003126776755525,False,False,False,False,True,False,False,fires_breast_only,14,104896678.0
cg01152726,0.3508424519177747,0.4102959876492967,0.059453535731522,0.8601113309787946,0.8544745265220162,0.0317550121137892,0.0335946469341293,0.0001202195082819,False,True,False,False,0.3732695211307277,0.4660468418214431,0.0927773206907154,0.8526657154989384,0.8646273291925465,0.0362744629675301,0.0353652790731559,-6.513369966051159e-05,False,False,False,True,True,False,False,fires_AD_only,18,23872880.0
cg01154353,0.3542695721518398,0.3007992601005663,-0.0534703120512735,0.8385538139664027,0.8322978163574078,0.0388443888137591,0.0506436189437884,0.0010558895974091,False,True,False,False,0.4430760425367192,0.5349384145494579,0.0918623720127387,0.8342458322717622,0.8391955590062111,0.0418464491610812,0.0447642105939338,0.0002527092427071,False,False,False,False,False,False,True,fires_neither_background,13,44379772.0
cg01157280,0.2860184818111781,0.307751092909177,0.0217326110979989,0.9436106480726664,0.9433219338056512,0.0149623476800998,0.0211022679468889,0.0002214338644021,False,True,False,False,0.3817889986091379,0.3971575617085943,0.0153685630994563,0.93848925477707,0.9371775652173912,0.0076404381253771,0.0089110849562375,2.1031140349566105e-05,False,False,False,False,False,False,False,fires_neither_background,2,237590821.0
cg01166685,0.407431647404086,0.3236578439282261,-0.0837738034758599,0.0384712216872075,0.039289808593226,0.0173398634786548,0.0189323182739791,5.776180976885617e-05,False,True,False,False,0.3429635802405713,0.3232846643516283,-0.0196789158889429,0.0275112356687898,0.0272205093167701,0.0024922035284704,0.0024167425134827,-3.704340508456222e-07,False,False,False,False,False,False,False,fires_neither_background,10,92848313.0
cg01178188,0.2575024913452566,0.3983410482411796,0.140838556895923,0.9058753876005488,0.9052702632637512,0.0192216253869715,0.0219707201117827,0.0001132416597132,False,True,False,False,0.3932250021007844,0.4272284734834631,0.0340034713826787,0.8889184543524415,0.8908680683229813,0.0219489359272335,0.0221298253842874,7.97338320124763e-06,False,False,False,False,False,False,False,fires_neither_background,11,61755573.0
cg01180479,0.63338578546601,0.5243344497777971,-0.1090513356882129,0.9943640004562392,0.990916709156334,0.005658563802073,0.0078308116721038,2.9302267141826514e-05,True,True,True,False,0.901775766925934,0.9036668951593686,0.0018911282334345,0.9789571932059448,0.9794939503105592,0.0173736694212956,0.0087328514235051,-0.0002255816951754,True,False,False,False,False,False,False,fires_neither_background,11,65607362.0
cg01202639,0.2888233489538036,0.3760080099696469,0.0871846610158433,0.8520672234103949,0.8397639861912414,0.0383921195691953,0.05527244514237,0.0015810883470009,False,True,False,False,0.5073122612228156,0.4948882110840547,-0.0124240501387609,0.8276789214437367,0.8303245155279503,0.0441957124405026,0.0391335187908181,-0.0004218287051722,False,False,False,False,False,False,False,fires_neither_background,12,100504830.0
cg01203773,0.2675598234776638,0.3931999749291842,0.1256401514515204,0.9121083191261472,0.9063931197384132,0.0264006933848029,0.0425096091996895,0.0011100702631119,False,True,False,False,0.4665641431580312,0.5842546569904192,0.117690513832388,0.8992796284501061,0.8976269937888198,0.0170134224475464,0.0256401381898325,0.000367960143015,False,False,False,False,True,False,False,fires_neither_background,6,45955695.0
cg01206912,0.2967354097036437,0.5791151539201034,0.2823797442164596,0.8841282206883218,0.8722383784203402,0.0184237781072521,0.03140078856292,0.0006465739226279,False,False,False,True,0.3589025153247584,0.4556148343906757,0.0967123190659172,0.8973967473460721,0.8985445838509316,0.0137557538615613,0.0172961448932843,0.0001099358638696,False,False,False,False,True,False,False,fires_breast_only,3,187998132.0
cg01209296,0.4279593066086677,0.4096626661082896,-0.0182966405003781,0.152277519009446,0.1416124345025695,0.0370778131965702,0.0345805496104883,-0.0001789498200763,False,True,False,False,0.4366958437585301,0.4141581780572345,-0.0225376657012956,0.1317099872611465,0.1278418074534161,0.0416221702852085,0.0497648656785733,0.0007441367967555,False,False,False,False,False,False,False,fires_neither_background,20,63803963.0
cg01214458,0.4659009520144895,0.2620607453598935,-0.203840206654596,0.8619611389290223,0.8626061671450304,0.0355900164040432,0.0315551827360092,-0.0002709197101371,False,True,False,False,0.3145970923478733,0.3756879177807138,0.0610908254328404,0.8654991443736729,0.8631931242236024,0.02170917114357,0.0250453621968613,0.0001559820558311,False,False,False,False,False,False,True,fires_neither_background,22,27798008.0
cg01215651,0.2588390582152531,0.5037448808157793,0.2449058226005261,0.90602264169935,0.9020266248875012,0.0338052663162164,0.0446981239642349,0.0008551262552117,False,True,False,False,0.3714366501503864,0.6105936550159362,0.2391570048655497,0.8736404352441614,0.8740538757763974,0.0162432690024092,0.0218360281403686,0.0002129683370623,False,False,False,False,True,False,False,fires_neither_background,4,164753986.0
cg01231543,0.3460047829228981,0.361319531705907,0.0153147487830088,0.7694375003278509,0.7678042056856768,0.0484220728278121,0.0410315360159734,-0.0006611101891118,False,True,False,False,0.2621917891846728,0.3177827632614423,0.0555909740767694,0.732930195329087,0.7196278136645963,0.0447831350684804,0.0499125312667326,0.0004857315908907,False,False,False,True,False,False,False,fires_AD_only,16,68707845.0
cg01243072,0.3165741478894603,0.3803601528388643,0.0637860049494039,0.5563311027937995,0.5583309039982897,0.0483903933676231,0.0535774534963269,0.0005289133528777,False,True,False,False,0.1360929779144997,0.136062146954737,-3.0830959762750965e-05,0.4806938662420382,0.4774995652173913,0.0501099333888103,0.0594205159841471,0.0010197922955912,False,False,False,False,False,False,False,fires_neither_background,2,43171032.0
cg01243992,0.4134880994684307,0.4446382721271386,0.0311501726587078,0.9723094545616232,0.964704917511962,0.0200981623671636,0.0201349971287572,1.481978838188138e-06,False,True,False,False,0.3305129458905775,0.3492438209551325,0.018730875064555,0.935923643312102,0.936018714285714,0.0050334760968126,0.0045981924362032,-4.19250793682671e-06,False,False,False,False,False,False,False,fires_neither_background,20,32790470.0
