"cpg_id","chr","pos"
"cg00992117","chr3",127391710
"cg00992239","chr3",154797349
"cg00992586","chr3",8000912
"cg00996246","chr3",32543787
"cg00998813","chr3",49894005
"cg01005211","chr3",72338583
"cg01017774","chr3",37284599
"cg01021385","chr3",47517504
"cg01021423","chr3",48541507
"cg01024009","chr3",145968696
"cg01025398","chr3",71833878
"cg01026256","chr3",183959088
"cg01029331","chr3",195709661
"cg01029676","chr3",122785968
"cg01035072","chr3",175338932
"cg01042877","chr3",50228220
"cg01044394","chr3",51422497
"cg01045723","chr3",52255554
"cg01047040","chr3",124476492
"cg01056889","chr3",27411030
"cg01060026","chr3",129324501
"cg01076485","chr3",171618318
"cg01079515","chr3",195576629
"cg01083380","chr3",168863860
"cg01085995","chr3",47866817
"cg01087880","chr3",9975336
"cg01101527","chr3",176080292
"cg01101773","chr3",15901650
"cg01102073","chr3",128204813
"cg01106040","chr3",126194903
"cg01106145","chr3",43663861
"cg01108219","chr3",140660457
"cg01115389","chr3",194706051
"cg01119686","chr3",13318911
"cg01123353","chr3",127394884
"cg01123926","chr3",58626656
"cg01127651","chr3",11684062
"cg01132100","chr3",186501723
"cg01132975","chr3",98312544
"cg01135961","chr3",107416903
"cg01137672","chr3",71380336
"cg01138653","chr3",52720323
"cg01139508","chr3",44626538
"cg01139553","chr3",193493033
"cg01140579","chr3",48541502
"cg01143375","chr3",191670642
"cg01143569","chr3",51533805
"cg01145653","chr3",125775696
"cg01147013","chr3",45017855
"cg01149259","chr3",47021396
"cg01154525","chr3",19144633
"cg01169952","chr3",153838930
"cg01172682","chr3",65342216
"cg01174269","chr3",195385542
"cg01176458","chr3",27763828
"cg01181584","chr3",187439427
"cg01181817","chr3",49941376
"cg01185855","chr3",9975508
"cg01187952","chr3",63850081
"cg01191114","chr3",48936118
"cg01206872","chr3",47210162
"cg01216369","chr3",172859022
"cg01224730","chr3",126075894
"cg01227537","chr3",147127012
"cg01228352","chr3",150329615
"cg01230154","chr3",154843068
"cg01239666","chr3",195601381
"cg01289561","chr3",138066559
"cg01289861","chr3",10182921
"cg01291029","chr3",42814856
"cg01294263","chr3",111578447
"cg01295782","chr3",71739283
"cg01296875","chr3",183966773
"cg01296889","chr3",54122032
"cg01297500","chr3",46245390
"cg01298010","chr3",173113376
"cg01301637","chr3",13919811
"cg01304814","chr3",48885189
"cg01310884","chr3",72978430
"cg01313965","chr3",169681647
"cg01313977","chr3",44626204
"cg01314252","chr3",9943828
"cg01317029","chr3",184063497
"cg01317226","chr3",194666543
"cg01320491","chr3",47453399
"cg01324343","chr3",183735012
"cg01324883","chr3",23244690
"cg01328500","chr3",197639792
"cg01334735","chr3",170520549
"cg01334818","chr3",38496325
"cg01335204","chr3",44552057
"cg01335781","chr3",180319840
"cg01336855","chr3",64673923
"cg01348442","chr3",54660332
"cg01353464","chr3",38180116
"cg01357135","chr3",160475128
"cg01357605","chr3",32612479
"cg01360618","chr3",69591659
"cg01362776","chr3",8480889
"cg01370384","chr3",184053526
"cg01370599","chr3",116745421
"cg01374398","chr3",47516975
"cg01376826","chr3",147129826
"cg01379240","chr3",138666144
"cg01381171","chr3",69590636
"cg01381934","chr3",52529064
"cg01382474","chr3",141206694
"cg01384143","chr3",62304554
"cg01388187","chr3",197409604
"cg01390591","chr3",143690991
"cg01394089","chr3",160117310
"cg01394385","chr3",39307922
"cg01395402","chr3",63898123
"cg01395533","chr3",66024640
"cg01396065","chr3",193789440
"cg01398050","chr3",19189456
"cg01406312","chr3",47620990
"cg01412450","chr3",132441373
"cg01436664","chr3",128997925
"cg01439568","chr3",51429919
"cg01442844","chr3",24563497
"cg01448194","chr3",20049624
"cg01448562","chr3",133502909
"cg01451880","chr3",45801044
"cg01453732","chr3",53925587
"cg01456368","chr3",52351859
"cg01457183","chr3",180707371
"cg01461718","chr3",49711095
"cg01518889","chr3",128202493
"cg01519765","chr3",185828120
"cg01520402","chr3",142790398
"cg01520443","chr3",50330026
"cg01520478","chr3",44693195
"cg01520586","chr3",50280404
"cg01523316","chr3",172585684
"cg01528830","chr3",88352696
"cg01534217","chr3",71632920
"cg01554580","chr3",47324306
"cg01557547","chr3",157823089
"cg01560739","chr3",32023198
"cg01566526","chr3",125899370
"cg01566555","chr3",125931744
"cg01571001","chr3",128215433
"cg01571722","chr3",130466871
"cg01575164","chr3",197515016
"cg01635475","chr3",167813467
"cg01636541","chr3",10029197
"cg01636650","chr3",38040315
"cg01638175","chr3",49171179
"cg01638829","chr3",125440211
"cg01665013","chr3",28944717
"cg01679426","chr3",47620088
"cg01684318","chr3",183415696
"cg01686767","chr3",183873645
"cg01690029","chr3",125314090
"cg01691989","chr3",121712109
"cg01692354","chr3",59036846
"cg01698108","chr3",182880470
"cg01700413","chr3",130534018
"cg01702820","chr3",47205627
"cg01704976","chr3",52273381
"cg01706789","chr3",107646883
"cg01709619","chr3",129346694
"cg01714823","chr3",195269708
"cg01742680","chr3",152879841
"cg01754155","chr3",98620518
"cg01755562","chr3",139653545
"cg01755728","chr3",49449714
"cg01757760","chr3",16816500
"cg01758450","chr3",194392962
"cg01787821","chr3",10400481
"cg01788113","chr3",46759472
"cg01792640","chr3",195600916
"cg01792686","chr3",128118254
"cg01795982","chr3",53915933
"cg01797371","chr3",195578240
"cg01814139","chr3",49840136
"cg01815150","chr3",185304139
"cg01815671","chr3",126113663
"cg01816482","chr3",193313692
"cg01817714","chr3",184032711
"cg01821557","chr3",49894282
"cg01822130","chr3",96534005
"cg01825203","chr3",135957815
"cg01825245","chr3",127310038
"cg01825295","chr3",147131617
"cg01829129","chr3",185826994
"cg01829450","chr3",135914745
"cg01844178","chr3",180397494
"cg01845051","chr3",41361925
"cg01850561","chr3",77214150
"cg01851088","chr3",48700337
"cg01853632","chr3",43147395
"cg01854420","chr3",99536702
"cg01856141","chr3",52804944
"cg01856525","chr3",44039509
"cg01857819","chr3",126711260
"cg01864295","chr3",105015321
"cg01868382","chr3",182698721
"cg01884537","chr3",9005400
"cg01889684","chr3",195477778
"cg01892655","chr3",185216546
"cg01892874","chr3",158288706
"cg01894743","chr3",133614786
"cg01895333","chr3",109035405
"cg01896761","chr3",13590444
"cg01897323","chr3",138048937
"cg01899001","chr3",48754828
"cg01901898","chr3",113465629
"cg01906662","chr3",9975349
"cg01906709","chr3",192636189
"cg01908177","chr3",113005203
"cg01909551","chr3",52223951
"cg01910272","chr3",52489346
"cg01911613","chr3",196325238
"cg01913632","chr3",9004943
"cg01915044","chr3",196045222
"cg01945562","chr3",145879277
"cg01946530","chr3",173116046
"cg01946824","chr3",118864870
"cg01948202","chr3",122400474
"cg01951420","chr3",121553821
"cg01954930","chr3",94656939
"cg01955286","chr3",125475060
"cg01966117","chr3",52528714
"cg01966966","chr3",52008654
"cg01969910","chr3",179169571
"cg01974004","chr3",48956200
"cg01976034","chr3",57313955
"cg01978534","chr3",49711033
"cg01986605","chr3",127348155
"cg01992890","chr3",72897260
"cg01996116","chr3",42846907
"cg01998262","chr3",10183198
"cg02009585","chr3",179754529
"cg02011489","chr3",185216311
"cg02016772","chr3",69726908
"cg02032097","chr3",46755916
"cg02044242","chr3",50841614
"cg02045971","chr3",138739874
"cg02046176","chr3",106694354
"cg02053257","chr3",10353648
"cg02055132","chr3",96533295
"cg02056280","chr3",178866391
"cg02059348","chr3",150803295
"cg02059996","chr3",43732325
"cg02060794","chr3",52273307
"cg02061253","chr3",42577680
"cg02062140","chr3",169781664
"cg02064073","chr3",33155252
"cg02067846","chr3",38071498
"cg02072885","chr3",182880477
"cg02073919","chr3",28282917
"cg02081052","chr3",147137327
"cg02081120","chr3",138048728
"cg02082613","chr3",180588094
"cg02090033","chr3",65583617
"cg02108850","chr3",154797867
"cg02109726","chr3",87040308
"cg02119363","chr3",179754603
"cg02121891","chr3",107241747
"cg02124223","chr3",58318434
"cg02127198","chr3",93698939
"cg02129737","chr3",17131888
"cg02132593","chr3",114531642
"cg02136723","chr3",128796820
"cg02139088","chr3",197025398
"cg02145593","chr3",48723307
"cg02148222","chr3",186649855
"cg02149884","chr3",123680462
"cg02153350","chr3",38388599
"cg02153814","chr3",194014525
"cg02158100","chr3",17902568
"cg02164046","chr3",187388148
"cg02202980","chr3",119421868
"cg02212575","chr3",156838403
"cg02215960","chr3",50607131
"cg02220837","chr3",5024773
"cg02220894","chr3",61379467
"cg02221302","chr3",62304629
"cg02222454","chr3",141762828
"cg02222844","chr3",48694451
"cg02225143","chr3",51422103
"cg02231066","chr3",52567130
"cg02251567","chr3",49459940
"cg02252323","chr3",22414339
"cg02253760","chr3",147077616
"cg02255184","chr3",51422832
"cg02260885","chr3",185541141
"cg02263539","chr3",186649779
"cg02264082","chr3",130235850
"cg02295118","chr3",196730265
"cg02306612","chr3",44666377
"cg02306995","chr3",122635049
"cg02308954","chr3",15140799
"cg02312542","chr3",126064371
"cg02314619","chr3",180472944
"cg02314846","chr3",38178591
"cg02317785","chr3",122135275
"cg02321062","chr3",107244746
"cg02324338","chr3",53292300
"cg02326328","chr3",183967536
"cg02328223","chr3",127541927
"cg02330114","chr3",43663594
"cg02331450","chr3",33155354
"cg02332206","chr3",47933600
"cg02333758","chr3",13664480
"cg02333852","chr3",24536252
"cg02334314","chr3",123752504
"cg02336104","chr3",71481486
"cg02337062","chr3",49203509
"cg02337349","chr3",50242754
"cg02340856","chr3",127771041
"cg02342415","chr3",12940876
"cg02342693","chr3",52029990
"cg02352281","chr3",46139305
"cg02387803","chr3",147123457
"cg02388709","chr3",4910253
"cg02389617","chr3",186501375
"cg02398045","chr3",148804489
"cg02400611","chr3",194783274
"cg02403395","chr3",192445500
"cg02406285","chr3",67048577
"cg02464093","chr3",98620857
"cg02466830","chr3",98376390
"cg02470871","chr3",119278637
"cg02472414","chr3",138313320
"cg02473350","chr3",160939232
"cg02484127","chr3",128723005
"cg02487422","chr3",49467188
"cg02489202","chr3",45505334
"cg02496728","chr3",133748505
"cg02499236","chr3",1284705
"cg02501882","chr3",27410970
"cg02503646","chr3",52444059
"cg02504211","chr3",194815434
"cg02504622","chr3",150238257
"cg02505535","chr3",195703920
"cg02506421","chr3",49145923
"cg02510164","chr3",183146421
"cg02510388","chr3",182511451
"cg02517134","chr3",89156795
"cg02517632","chr3",8769188
"cg02519751","chr3",147126753
"cg02522173","chr3",160938934
"cg02523270","chr3",193987651
"cg02524983","chr3",188012918
"cg02527459","chr3",140951194
"cg02543500","chr3",182819648
"cg02559423","chr3",53194945
"cg02563010","chr3",122921094
"cg02564102","chr3",47823614
"cg02564134","chr3",125899754
"cg02567082","chr3",186080180
"cg02567756","chr3",137906401
"cg02569236","chr3",125899915
"cg02569554","chr3",197280980
"cg02573551","chr3",184299439
"cg02573703","chr3",181428547
"cg02574526","chr3",128208016
"cg02576220","chr3",19276039
"cg02577651","chr3",51976427
"cg02577896","chr3",133174687
"cg02578087","chr3",8671361
"cg02579736","chr3",10068473
"cg02584489","chr3",37493436
"cg02584969","chr3",195636414
"cg02604524","chr3",128720884
"cg02604939","chr3",50330083
"cg02605996","chr3",148664754
"cg02608145","chr3",138764086
"cg02608231","chr3",47844363
"cg02611507","chr3",148804746
"cg02616769","chr3",22348099
"cg02616966","chr3",182817190
"cg02621032","chr3",75834525
"cg02623684","chr3",5229378
"cg02627110","chr3",47823531
"cg02630214","chr3",147098585
"cg02633761","chr3",13009234
"cg02634584","chr3",47021557
"cg02635607","chr3",119396309
"cg02636222","chr3",48956935
"cg02637593","chr3",189526150
"cg02641517","chr3",54169983
"cg02646297","chr3",38358115
"cg02647941","chr3",147127143
"cg02652475","chr3",161089871
"cg02653313","chr3",49131667
"cg02653559","chr3",147112081
"cg02654923","chr3",113958092
"cg02689951","chr3",197463378
"cg02691819","chr3",66024561
"cg02692441","chr3",71179703
"cg02693345","chr3",33488641
"cg02694810","chr3",27764660
"cg02699167","chr3",33319024
"cg02700891","chr3",129693586
"cg02703816","chr3",10151224
"cg02705835","chr3",49203908
"cg02710346","chr3",148805157
"cg02711245","chr3",188013909
"cg02711849","chr3",126398161
"cg02715246","chr3",42641919
"cg02716147","chr3",126733173
"cg02716516","chr3",45838074
"cg02716749","chr3",187871801
"cg02720013","chr3",178981100
"cg02720131","chr3",9851598
"cg02721184","chr3",9834899
"cg02721516","chr3",122920941
"cg02723904","chr3",160167768
"cg02724127","chr3",129325706
"cg02724435","chr3",17783475
"cg02728558","chr3",170626482
"cg02728595","chr3",196255632
"cg02728748","chr3",135913490
"cg02734288","chr3",10290013
"cg02738081","chr3",184971844
"cg02738677","chr3",133265129
"cg02741226","chr3",118892305
"cg02741521","chr3",9745610
"cg02742098","chr3",183950306
"cg02745211","chr3",132757106
"cg02746308","chr3",32827258
"cg02746684","chr3",197347276
"cg02748316","chr3",50273710
"cg02751449","chr3",142443340
"cg02758552","chr3",49395714
"cg02758899","chr3",125803306
"cg02771034","chr3",50220121
"cg02771240","chr3",193789377
"cg02771843","chr3",69062953
"cg02772935","chr3",125709198
"cg02773588","chr3",48698519
"cg02777633","chr3",64009154
"cg02780328","chr3",132378983
"cg02781704","chr3",194033517
"cg02782426","chr3",40428986
"cg02788233","chr3",61976174
"cg02789309","chr3",52091282
"cg02797548","chr3",27763266
"cg02797930","chr3",153839287
"cg02798066","chr3",66551530
"cg02801073","chr3",50388115
"cg02802062","chr3",172428840
"cg02803925","chr3",195974300
"cg02806645","chr3",138725153
"cg02808075","chr3",4534881
"cg02817269","chr3",150481348
"cg02819020","chr3",47323932
"cg02819231","chr3",33318859
"cg02823300","chr3",8481749
"cg02823728","chr3",47554328
"cg02824523","chr3",187608279
"cg02826439","chr3",120004267
"cg02834722","chr3",129830330
"cg02834909","chr3",46759438
"cg02836020","chr3",183145946
"cg02841482","chr3",157217803
"cg02842627","chr3",49967264
"cg02848093","chr3",74659531
"cg02849583","chr3",120129820
"cg02858214","chr3",182400605
"cg02860240","chr3",169530621
"cg02861441","chr3",13697042
"cg02862100","chr3",175734212
"cg02866870","chr3",105085614
"cg02868222","chr3",155572952
"cg02904838","chr3",187871519
"cg02915290","chr3",183675533
"cg02920514","chr3",195610120
"cg02921887","chr3",20226994
"cg02923224","chr3",60133085
"cg02925229","chr3",139258948
"cg02930239","chr3",138763670
"cg02930432","chr3",50375483
"cg02933119","chr3",44771105
"cg02934633","chr3",125475014
"cg02938205","chr3",49236810
"cg02938303","chr3",45187333
"cg02941903","chr3",13521634
"cg02944578","chr3",93689422
"cg02945385","chr3",9246501
"cg02954052","chr3",194324527
"cg02958321","chr3",182972048
"cg02960663","chr3",184279415
"cg02961575","chr3",186285036
"cg02970696","chr3",125076372
"cg02974815","chr3",52091604
"cg02978184","chr3",123167770
"cg02978317","chr3",52570547
"cg02980152","chr3",81810999
"cg02980693","chr3",128208970
"cg03020605","chr3",196594661
"cg03022680","chr3",194117679
"cg03024619","chr3",71803308
"cg03028280","chr3",183967365
"cg03035248","chr3",50540699
"cg03037622","chr3",51430415
"cg03053581","chr3",40522058
"cg03053875","chr3",194208259
"cg03059287","chr3",50841499
"cg03059470","chr3",99536637
"cg03060546","chr3",49711283
"cg03075736","chr3",52444632
"cg03089869","chr3",50541028
"cg03141526","chr3",194106934
"cg03146073","chr3",44519063
"cg03159785","chr3",170075773
"cg03162045","chr3",142443933
"cg03163196","chr3",119182535
"cg03163443","chr3",49209005
"cg03163878","chr3",128840803
"cg03168026","chr3",93692564
"cg03170262","chr3",64096491
"cg03171402","chr3",195587096
"cg03172271","chr3",113531839
"cg03175305","chr3",179754483
"cg03181118","chr3",128483840
"cg03185283","chr3",197527023
"cg03187299","chr3",59035796
"cg03188198","chr3",98241558
"cg03195031","chr3",101418132
"cg03198275","chr3",126423056
"cg03199983","chr3",74761266
"cg03200095","chr3",53213700
"cg03208482","chr3",167813154
"cg03241282","chr3",197807491
"cg03269060","chr3",158450208
"cg03270929","chr3",46735315
"cg03272958","chr3",137179504
"cg03273952","chr3",49689542
"cg03275067","chr3",99536401
"cg03277049","chr3",156534076
"cg03278965","chr3",141595308
"cg03284879","chr3",193894498
"cg03287469","chr3",9006242
"cg03287940","chr3",24537338
"cg03290530","chr3",137361526
"cg03290752","chr3",176915082
"cg03294218","chr3",50365727
"cg03296801","chr3",73487900
"cg03300805","chr3",127266751
"cg03310937","chr3",8648591
"cg03315247","chr3",122399498
"cg03318121","chr3",15643136
"cg03318940","chr3",182817448
"cg03321003","chr3",89163804
"cg03324578","chr3",46887918
"cg03325598","chr3",12994877
"cg03325726","chr3",152999960
"cg03327615","chr3",143690246
"cg03333361","chr3",180588056
"cg03334568","chr3",101395165
"cg03336678","chr3",40547435
"cg03340649","chr3",44626453
"cg03352189","chr3",49236918
"cg03355998","chr3",147124363
"cg03356026","chr3",176912588
"cg03358769","chr3",157261021
"cg03363248","chr3",27754391
"cg03376880","chr3",167813451
"cg03377396","chr3",114070292
"cg03382743","chr3",141379129
"cg03385233","chr3",122785932
"cg03386823","chr3",61547196
"cg03387092","chr3",123493248
"cg03387111","chr3",101292956
"cg03390183","chr3",36779043
"cg03390449","chr3",195528709
"cg03396324","chr3",184060570
"cg03396809","chr3",48282488
"cg03398966","chr3",48225680
"cg03402629","chr3",165636476
"cg03404102","chr3",122103036
"cg03408033","chr3",14693299
"cg03413208","chr3",160879619
"cg03414134","chr3",187462086
"cg03414471","chr3",11600889
"cg03414569","chr3",184971699
"cg03416541","chr3",97541063
"cg03417191","chr3",183542750
"cg03417788","chr3",14605870
"cg03418095","chr3",98576908
"cg03418830","chr3",50297692
"cg03421212","chr3",131221699
"cg03424342","chr3",120169783
"cg03429645","chr3",100053188
"cg03433394","chr3",42623829
"cg03433560","chr3",25706430
"cg03434872","chr3",186524395
"cg03435608","chr3",87276226
