cpg,d_AIBL,d_AddNeuroMed,concordant_strong,mean_abs_d,CHR,MAPINFO
cg07999738,-0.080625,0.063655,False,0.072140,8,139732143.0
cg08003353,-0.063264,-0.015568,False,0.039416,13,30832983.0
cg08005208,-0.011228,-0.101674,False,0.056451,1,163425421.0
cg08008475,-0.046706,-0.153389,False,0.100047,13,27403642.0
cg08009487,-0.000229,0.047152,False,0.023690,12,52814541.0
cg08015107,-0.133930,-0.235474,False,0.184702,11,8597403.0
cg08016336,0.045748,-0.291028,False,0.168388,4,41179301.0
cg08030625,0.024576,-0.022330,False,0.023453,16,21233577.0
cg08030922,0.252077,-0.129894,False,0.190985,4,89753885.0
cg08040471,-0.124377,-0.031384,False,0.077880,17,82449903.0
cg08043998,0.047175,-0.070652,False,0.058914,12,121452700.0
cg08045906,0.225315,0.129785,False,0.177550,6,32152848.0
cg08048831,0.216202,0.052594,False,0.134398,15,98705306.0
cg08050663,-0.143633,-0.270480,False,0.207057,14,77259358.0
cg08051105,0.045486,-0.141390,False,0.093438,2,233461319.0
cg08051386,0.095466,0.157062,False,0.126264,16,68745042.0
cg08052292,-0.208359,-0.027379,False,0.117869,3,56755150.0
cg08055663,-0.157810,0.024509,False,0.091159,16,2687355.0
cg08058560,-0.181295,-0.308996,False,0.245145,1,117001584.0
cg08061524,0.212446,-0.145689,False,0.179067,22,46076688.0
cg08064683,0.151407,-0.025781,False,0.088594,4,186651690.0
cg08066035,-0.253730,-0.041727,False,0.147728,19,16888803.0
cg08070200,0.053593,0.008464,False,0.031029,4,186651806.0
cg08070476,0.138023,-0.033831,False,0.085927,7,16847788.0
cg08071719,0.039744,0.021279,False,0.030512,13,112995841.0
cg08073133,0.010575,0.324133,False,0.167354,2,224028607.0
cg08075024,0.084555,-0.037237,False,0.060896,2,181896722.0
cg08075204,0.089673,0.199892,False,0.144782,12,51324328.0
cg08076807,-0.179537,0.098726,False,0.139132,17,82298034.0
cg08079170,0.119749,0.040013,False,0.079881,11,128180712.0
cg08080195,-0.232149,-0.040459,False,0.136304,2,37648693.0
cg08097157,-0.083203,-0.156750,False,0.119976,6,31112271.0
cg08098128,-0.066868,0.225983,False,0.146425,2,219247743.0
cg08101036,-0.118765,-0.041076,False,0.079921,7,27114036.0
cg08102106,0.074284,0.167817,False,0.121050,19,12160230.0
cg08107079,0.113578,0.017446,False,0.065512,13,36314613.0
cg08108224,0.050324,-0.032720,False,0.041522,6,57370609.0
cg08120831,-0.285166,-0.299293,True,0.292229,12,122184639.0
cg08122156,-0.114817,0.139889,False,0.127353,11,7436724.0
cg08126875,0.070305,-0.081961,False,0.076133,6,125422061.0
cg08127080,-0.087405,-0.071634,False,0.079519,2,160479426.0
cg08128274,-0.129131,0.003172,False,0.066151,1,206658698.0
cg08129331,-0.204615,-0.108936,False,0.156775,17,80586678.0
cg08133629,-0.067119,-0.198532,False,0.132825,3,134358190.0
cg08133848,0.016613,-0.290450,False,0.153532,1,84253995.0
cg08134504,-0.144633,-0.185001,False,0.164817,2,16105814.0
cg08135406,-0.228356,0.018623,False,0.123490,3,23743544.0
cg08139238,0.075407,-0.138072,False,0.106739,16,22208229.0
cg08142884,-0.021620,-0.015522,False,0.018571,7,155576729.0
cg08151983,0.235206,-0.205600,False,0.220403,6,33255304.0
cg08168580,-0.217716,-0.034702,False,0.126209,1,27403488.0
cg08169020,0.138870,0.241813,False,0.190341,14,68790171.0
cg08175413,-0.398261,-0.313357,True,0.355809,5,96958483.0
cg08184027,0.023220,-0.118696,False,0.070958,11,74496579.0
cg08190450,-0.151530,-0.011496,False,0.081513,17,897477.0
cg08196512,0.032806,0.024807,False,0.028806,22,38110730.0
cg08200043,0.241484,0.294455,True,0.267970,14,104390163.0
cg08200446,0.186282,-0.117593,False,0.151938,19,12270285.0
cg08208317,0.022524,0.106133,False,0.064329,8,40984654.0
cg08215318,-0.272323,-0.213281,True,0.242802,16,85982781.0
cg08217163,0.041738,-0.030535,False,0.036137,2,66582827.0
cg08217545,-0.152309,-0.132829,False,0.142569,19,3388015.0
cg08219218,0.069881,0.147422,False,0.108652,4,150582349.0
cg08219589,0.178217,-0.026742,False,0.102480,12,32463279.0
cg08221272,0.239917,0.217360,True,0.228638,13,98483516.0
cg08224920,0.082406,0.098907,False,0.090656,17,81285483.0
cg08227290,-0.139067,-0.273975,False,0.206521,14,75441302.0
cg08230910,0.136762,-0.154573,False,0.145667,7,80877833.0
cg08231038,0.086619,-0.181011,False,0.133815,20,49903671.0
cg08233909,0.000677,-0.063687,False,0.032182,3,157503409.0
cg08243626,-0.217165,-0.207937,True,0.212551,10,6400539.0
cg08247587,0.116491,0.096340,False,0.106416,14,37622195.0
cg08247938,-0.074798,0.115116,False,0.094957,2,189172693.0
cg08251901,-0.111281,0.017740,False,0.064510,12,14961970.0
cg08255475,-0.331315,-0.116566,False,0.223941,16,88804921.0
cg08259137,0.099042,-0.024314,False,0.061678,16,67973391.0
cg08261841,0.163123,-0.157119,False,0.160121,7,143285370.0
cg08271443,0.017461,-0.010978,False,0.014220,16,4795347.0
cg08272513,-0.022182,-0.026252,False,0.024217,3,12480276.0
cg08274633,-0.171199,0.064008,False,0.117603,15,38696332.0
cg08277100,0.063907,-0.034931,False,0.049419,3,109396509.0
cg08284213,0.071380,0.004701,False,0.038041,10,131652291.0
cg08288130,-0.201664,-0.014085,False,0.107874,8,21914029.0
cg08293777,-0.143643,-0.189624,False,0.166633,16,57185079.0
cg08299521,-0.357764,-0.041912,False,0.199838,5,179917619.0
cg08300930,-0.077299,-0.122211,False,0.099755,12,9113393.0
cg08309529,-0.014638,0.075561,False,0.045100,7,157005139.0
cg08313420,-0.048309,-0.142391,False,0.095350,7,6436479.0
cg08314996,0.076171,-0.145693,False,0.110932,20,44355459.0
cg08315399,0.167974,0.089434,False,0.128704,14,75832595.0
cg08325271,-0.036353,-0.144172,False,0.090262,15,23687855.0
cg08326019,0.020032,0.043210,False,0.031621,19,11361585.0
cg08330349,0.096039,0.228684,False,0.162361,16,50681281.0
cg08342691,0.039264,-0.127426,False,0.083345,10,92848836.0
cg08345142,-0.047363,-0.020522,False,0.033942,17,41042509.0
cg08354372,0.002480,-0.004407,False,0.003443,16,69839989.0
cg08355301,-0.009009,-0.087411,False,0.048210,17,63932291.0
cg08356028,0.000466,-0.024284,False,0.012375,10,78458212.0
cg08367801,0.182896,-0.048682,False,0.115789,5,98775825.0
cg08368520,-0.120564,-0.067003,False,0.093784,7,4707395.0
cg08379738,0.173521,-0.091452,False,0.132487,19,6477022.0
cg08380252,-0.223318,-0.000119,False,0.111719,19,35039350.0
cg08381046,0.091366,0.211096,False,0.151231,5,112958618.0
cg08387014,-0.090787,-0.199886,False,0.145336,11,1827512.0
cg08395904,0.091436,-0.000141,False,0.045788,6,24981548.0
cg08401725,-0.014135,-0.001454,False,0.007794,11,34274915.0
cg08407620,0.024853,-0.009485,False,0.017169,6,24743633.0
cg08409113,0.080132,0.021658,False,0.050895,17,42785347.0
cg08420572,-0.050450,-0.120725,False,0.085588,19,13013790.0
cg08422793,-0.072902,0.084325,False,0.078613,15,69759171.0
cg08425810,-0.087919,-0.079573,False,0.083746,12,57738775.0
cg08426898,0.203293,-0.030016,False,0.116654,2,174052003.0
cg08428819,-0.071659,0.194020,False,0.132840,10,122164527.0
cg08433504,-0.286591,-0.076352,False,0.181472,15,39579870.0
cg08434186,0.135627,0.120238,False,0.127933,2,224031699.0
cg08435683,-0.028185,-0.249033,False,0.138609,20,4855692.0
cg08436089,-0.080877,0.023476,False,0.052177,19,45091235.0
cg08436738,0.050607,0.146782,False,0.098695,2,234620221.0
cg08438529,0.027112,0.267252,False,0.147182,16,1002939.0
cg08441803,0.084182,0.103003,False,0.093593,17,48311028.0
cg08443845,-0.148311,0.205382,False,0.176846,21,35049658.0
cg08452456,0.134912,0.120300,False,0.127606,17,47709073.0
cg08458912,-0.051867,0.076801,False,0.064334,1,36178634.0
cg08461097,-0.087923,-0.262133,False,0.175028,19,2065103.0
cg08461425,-0.125919,-0.121337,False,0.123628,12,121533885.0
cg08462127,-0.220183,-0.256353,True,0.238268,8,2069246.0
cg08463297,-0.230182,-0.093032,False,0.161607,17,20073122.0
cg08464505,-0.023396,0.164782,False,0.094089,13,112771668.0
cg08465346,0.163797,0.009325,False,0.086561,12,54047674.0
cg08466256,-0.089403,0.016165,False,0.052784,2,189092413.0
cg08480068,0.177131,0.231006,False,0.204068,16,29663638.0
cg08484337,-0.021087,-0.010332,False,0.015709,6,31622786.0
cg08486065,-0.138778,0.070632,False,0.104705,19,3464877.0
cg08486269,-0.191799,-0.257570,False,0.224684,6,154356838.0
cg08486903,0.251660,0.282472,True,0.267066,7,99141873.0
cg08488569,0.129946,-0.080945,False,0.105445,4,1747514.0
cg08489512,0.201707,0.152746,False,0.177226,3,71370576.0
cg08495878,0.107605,0.006469,False,0.057037,14,94561522.0
cg08500417,0.091104,0.320155,False,0.205629,7,102933998.0
cg08526412,0.017836,-0.005774,False,0.011805,1,54054441.0
cg08527124,-0.137787,0.185603,False,0.161695,16,89316483.0
cg08530838,-0.108338,-0.143519,False,0.125928,5,114858161.0
cg08530859,0.036711,0.035099,False,0.035905,8,142769869.0
cg08531380,-0.020204,0.086602,False,0.053403,1,12210830.0
cg08532914,0.118605,-0.343005,False,0.230805,3,11721571.0
cg08537367,-0.221099,0.011485,False,0.116292,16,87435593.0
cg08543327,-0.271417,-0.172587,False,0.222002,5,1108536.0
cg08546120,-0.023968,0.124771,False,0.074370,7,158544126.0
cg08548559,-0.116259,-0.048668,False,0.082464,22,31290111.0
cg08549216,0.060560,-0.131960,False,0.096260,16,31131202.0
cg08553572,-0.212628,-0.165879,False,0.189254,19,947765.0
cg08574423,-0.057020,0.109770,False,0.083395,19,12614098.0
cg08578641,-0.061156,-0.122027,False,0.091591,9,34457442.0
cg08578703,0.088341,0.207248,False,0.147795,6,25042267.0
cg08579780,0.025645,-0.083641,False,0.054643,8,59696620.0
cg08586426,0.154865,0.134119,False,0.144492,11,33893768.0
cg08586669,-0.125766,-0.307534,False,0.216650,7,50660064.0
cg08588180,-0.086370,0.136744,False,0.111557,6,25138677.0
cg08592160,-0.006659,-0.006172,False,0.006415,13,107351236.0
cg08601457,-0.312027,-0.009276,False,0.160652,6,111793914.0
cg08609400,0.072059,-0.061433,False,0.066746,16,89520269.0
cg08617982,-0.080195,0.199901,False,0.140048,13,114049204.0
cg08621624,-0.238461,-0.195635,False,0.217048,12,1921057.0
cg08622675,0.110548,-0.235940,False,0.173244,7,6485367.0
cg08625617,0.115603,0.137924,False,0.126763,8,4744057.0
cg08633881,0.091329,0.146372,False,0.118851,13,42064739.0
cg08640619,0.086410,-0.023196,False,0.054803,1,158019730.0
cg08656837,0.032567,-0.150967,False,0.091767,7,155951850.0
cg08661450,0.138655,-0.243239,False,0.190947,16,6826173.0
cg08667740,-0.176547,-0.164058,False,0.170302,16,88645175.0
cg08670465,-0.046282,0.183813,False,0.115048,5,170298096.0
cg08681473,0.106443,0.118219,False,0.112331,17,50189232.0
cg08687052,0.208735,-0.103192,False,0.155963,22,32799669.0
cg08688659,-0.317500,-0.199833,False,0.258667,11,35228418.0
cg08693490,-0.129039,0.001420,False,0.065229,12,116320091.0
cg08694003,0.231990,0.024429,False,0.128210,6,31127878.0
cg08697732,0.011178,0.171571,False,0.091374,17,83056215.0
cg08705382,-0.031991,-0.151304,False,0.091648,1,230186278.0
cg08712082,0.078178,0.035435,False,0.056807,7,30633890.0
cg08718293,0.034799,-0.016194,False,0.025496,1,10339725.0
cg08729279,0.166275,-0.169117,False,0.167696,2,215843655.0
cg08730070,0.043571,0.033820,False,0.038696,22,19950855.0
cg08738571,-0.065967,-0.255960,False,0.160964,12,32502258.0
cg08749443,0.088288,-0.094853,False,0.091570,15,89680867.0
cg08752947,0.132223,-0.052760,False,0.092492,5,149428433.0
cg08757862,-0.121000,0.178603,False,0.149801,4,38805761.0
cg08762253,-0.028626,-0.153011,False,0.090818,X,103776637.0
cg08763617,0.203108,0.207237,True,0.205172,6,137862826.0
cg08767044,-0.236139,-0.039695,False,0.137917,16,11584929.0
cg08774902,-0.213298,0.002069,False,0.107684,8,30518019.0
cg08775230,-0.008662,-0.060122,False,0.034392,11,111918769.0
cg08775835,0.074540,-0.085341,False,0.079941,16,31135723.0
cg08778148,0.023657,0.092071,False,0.057864,2,187542207.0
cg08779777,-0.071826,-0.070071,False,0.070949,7,106865327.0
cg08783253,-0.191063,-0.173909,False,0.182486,17,42844548.0
cg08787837,0.014885,0.173303,False,0.094094,16,85995948.0
cg08791424,-0.019983,0.024582,False,0.022283,2,207930929.0
cg08792542,-0.122590,-0.096204,False,0.109397,7,101130437.0
cg08792703,-0.111470,-0.139026,False,0.125248,11,61012194.0
cg08792812,-0.008423,0.209108,False,0.108765,2,69782069.0
cg08806632,-0.372256,-0.151901,False,0.262078,19,13103598.0
cg08812108,0.247487,-0.060485,False,0.153986,6,2515084.0
cg08813944,0.031935,-0.011160,False,0.021548,17,73262450.0
cg08818984,-0.092301,-0.026900,False,0.059601,5,143435262.0
cg08822523,-0.112807,-0.070579,False,0.091693,4,90235139.0
cg08823898,0.080591,-0.052710,False,0.066651,X,149506254.0
cg08830300,0.036511,-0.085209,False,0.060860,11,65478992.0
cg08832723,0.145984,0.124048,False,0.135016,5,6756125.0
cg08834128,0.080614,0.062585,False,0.071599,5,601425.0
cg08836861,-0.050112,0.213768,False,0.131940,16,69723964.0
cg08840230,-0.010005,0.074196,False,0.042100,19,15511907.0
cg08846467,0.114376,-0.041436,False,0.077906,16,1580803.0
cg08846870,0.151097,-0.144062,False,0.147579,19,15457549.0
cg08850641,-0.001064,-0.265104,False,0.133084,17,68822129.0
cg08854008,-0.164134,0.015272,False,0.089703,1,9654339.0
cg08854185,-0.134894,-0.121778,False,0.128336,16,90011548.0
cg08859309,-0.164849,0.034848,False,0.099849,13,30373966.0
cg08860136,0.003807,-0.066763,False,0.035285,17,7208095.0
cg08862452,0.083873,0.011264,False,0.047568,8,143820855.0
cg08863777,-0.320993,-0.254086,True,0.287540,11,94545291.0
cg08864819,-0.120590,0.116966,False,0.118778,11,126327421.0
cg08865625,0.125589,0.245144,False,0.185367,17,55268278.0
cg08866695,-0.250491,0.024784,False,0.137637,12,109158382.0
cg08875705,-0.120569,-0.031957,False,0.076263,12,6556164.0
cg08880849,-0.169391,0.247327,False,0.208359,17,42122710.0
cg08884247,0.061599,0.020768,False,0.041184,17,38801743.0
cg08886001,0.264265,0.220075,True,0.242170,15,89915288.0
cg08887400,-0.170768,0.124511,False,0.147640,6,30684599.0
cg08888918,0.022731,0.204053,False,0.113392,5,169467599.0
cg08891123,-0.077692,-0.040510,False,0.059101,15,59283898.0
cg08894487,-0.287041,-0.033302,False,0.160171,19,941243.0
cg08903939,-0.067417,-0.013921,False,0.040669,16,49850571.0
cg08911368,-0.112596,0.038343,False,0.075470,8,11613576.0
cg08920174,-0.058698,0.216267,False,0.137483,16,54412277.0
cg08923349,-0.003083,-0.037984,False,0.020533,11,14355249.0
cg08924023,0.222162,0.356734,True,0.289448,13,30881036.0
cg08924619,-0.059078,0.120265,False,0.089671,13,110508052.0
cg08931647,0.066418,-0.206434,False,0.136426,16,782963.0
cg08934208,-0.147818,-0.162180,False,0.154999,7,106091243.0
cg08939371,0.097249,0.051856,False,0.074553,15,90929829.0
cg08940169,0.089182,0.338787,False,0.213985,16,88473833.0
cg08942191,0.221738,0.022042,False,0.121890,15,80436752.0
cg08944961,-0.112380,0.186912,False,0.149646,12,111099391.0
cg08951271,-0.109278,-0.150242,False,0.129760,6,30882766.0
cg08952523,-0.092074,-0.148608,False,0.120341,5,136041973.0
cg08960448,0.096375,-0.185623,False,0.140999,16,4788657.0
cg08960549,-0.213719,0.038841,False,0.126280,17,8057106.0
cg08970648,0.208292,0.139162,False,0.173727,3,50606761.0
cg08970682,-0.048004,-0.208701,False,0.128352,4,105551833.0
cg08971334,-0.172335,-0.113178,False,0.142757,5,769980.0
cg08972954,-0.047997,0.058449,False,0.053223,5,157253231.0
cg08987251,-0.173491,-0.085532,False,0.129511,16,58735200.0
cg08988543,-0.043928,0.094122,False,0.069025,4,99219239.0
cg08991742,-0.123695,0.167054,False,0.145375,2,68775086.0
cg09009070,0.023866,0.025592,False,0.024729,7,70700529.0
cg09011473,0.239500,0.133227,False,0.186363,5,169923017.0
cg09026253,-0.072390,0.093336,False,0.082863,11,313267.0
cg09037630,-0.267993,-0.153712,False,0.210852,6,31560462.0
cg09038962,-0.014427,-0.014628,False,0.014528,17,79925880.0
cg09040942,-0.204368,-0.055834,False,0.130101,7,158267311.0
cg09050670,-0.196417,0.000538,False,0.098477,16,1471616.0
cg09062708,0.120101,-0.075165,False,0.097633,1,61184235.0
cg09070101,0.144328,0.005671,False,0.075000,10,1084239.0
cg09073989,0.023047,0.062524,False,0.042785,8,42178932.0
cg09074223,-0.095718,0.054302,False,0.075010,1,210293127.0
cg09074856,0.106644,-0.352228,False,0.229436,1,3063253.0
cg09083359,0.082269,-0.232639,False,0.157454,5,3854423.0
cg09088720,-0.054694,-0.256183,False,0.155439,5,154712416.0
cg09094964,0.173807,0.014364,False,0.094085,12,1936879.0
cg09096234,0.083695,-0.039057,False,0.061376,5,136030201.0
cg09099572,0.144629,0.119280,False,0.131954,16,67237069.0
cg09103877,0.000979,-0.092092,False,0.046536,17,17809753.0
cg09114153,-0.092685,-0.108655,False,0.100670,11,2301099.0
cg09125300,0.084193,0.071699,False,0.077946,8,22589555.0
cg09127007,0.188708,-0.012314,False,0.100511,17,37061037.0
cg09128944,-0.262596,-0.245050,True,0.253823,2,169111070.0
cg09130535,-0.044315,0.259195,False,0.151755,11,67271648.0
cg09131629,0.269428,-0.132124,False,0.200776,2,127675735.0
cg09141835,-0.058491,0.045083,False,0.051787,16,88921766.0
cg09142829,-0.274193,-0.100317,False,0.187255,12,8123886.0
cg09143801,0.050743,0.058342,False,0.054542,1,151132573.0
cg09144964,0.197947,-0.105543,False,0.151745,7,27110643.0
cg09152089,-0.010913,-0.129480,False,0.070197,1,24143074.0
cg09153080,-0.063103,0.074894,False,0.068998,11,60971711.0
cg09155025,0.083965,-0.024655,False,0.054310,8,144416640.0
cg09156097,0.042526,-0.168488,False,0.105507,5,139393594.0
cg09170207,0.139296,-0.123101,False,0.131198,15,70778743.0
cg09171931,0.056409,-0.408850,False,0.232630,11,34855193.0
cg09179691,-0.047730,-0.082234,False,0.064982,20,36465848.0
cg09191232,-0.073112,0.004013,False,0.038563,4,107721255.0
cg09195271,0.161785,0.122957,False,0.142371,1,19816004.0
cg09200260,-0.053979,-0.124250,False,0.089114,21,35205242.0
cg09200921,-0.219708,-0.258039,True,0.238874,13,49292925.0
cg09209510,-0.031578,0.069174,False,0.050376,14,99822052.0
cg09210336,0.014893,-0.226955,False,0.120924,8,140023919.0
cg09233429,-0.093505,-0.108644,False,0.101075,15,40291040.0
cg09235535,-0.068360,-0.291464,False,0.179912,6,31535187.0
cg09237521,-0.074614,-0.043910,False,0.059262,11,306633.0
cg09237846,-0.059365,0.139336,False,0.099351,12,104720621.0
cg09238199,-0.081124,0.233728,False,0.157426,13,110445430.0
cg09246924,0.129729,-0.106144,False,0.117936,13,76990571.0
cg09247020,0.088839,-0.062777,False,0.075808,14,55781174.0
cg09247692,0.097103,-0.174536,False,0.135820,22,38110774.0
cg09250933,0.047570,0.089910,False,0.068740,2,113278042.0
cg09251680,0.050256,-0.009244,False,0.029750,3,45759652.0
cg09254350,0.220029,0.028311,False,0.124170,11,2552796.0
cg09262230,-0.066005,0.192141,False,0.129073,6,158631905.0
cg09262245,0.029962,0.120400,False,0.075181,1,202016830.0
cg09264140,0.205784,0.274462,True,0.240123,17,45225409.0
cg09264231,-0.077593,-0.120133,False,0.098863,1,178086998.0
cg09276978,0.044516,0.134677,False,0.089596,20,36367114.0
cg09277933,0.065565,0.065024,False,0.065294,19,17209725.0
cg09282201,0.094522,-0.183679,False,0.139100,1,3238597.0
cg09290175,0.117297,-0.112475,False,0.114886,22,39292260.0
cg09290705,0.034013,-0.062481,False,0.048247,15,59993309.0
cg09291217,-0.222244,0.034615,False,0.128429,8,81115849.0
cg09292244,-0.063662,-0.253851,False,0.158756,8,8325102.0
cg09297839,0.143214,0.106992,False,0.125103,11,3228841.0
cg09298313,-0.196215,-0.251641,False,0.223928,14,55103241.0
cg09302922,-0.074535,0.169829,False,0.122182,2,430886.0
cg09303642,-0.287905,-0.172897,False,0.230401,12,54297034.0
cg09312544,-0.089774,0.110324,False,0.100049,2,64442987.0
cg09312809,0.004448,-0.037196,False,0.020822,2,233013294.0
cg09313931,-0.098863,-0.113273,False,0.106068,6,149482308.0
cg09314421,-0.036648,0.141583,False,0.089115,8,21913741.0
cg09326135,-0.106231,-0.222721,False,0.164476,10,129892860.0
cg09328012,-0.085068,-0.297639,False,0.191354,22,46085797.0
cg09331545,-0.069316,-0.051634,False,0.060475,16,87702782.0
cg09347495,0.129047,-0.312085,False,0.220566,6,46081434.0
cg09353563,0.047722,-0.084653,False,0.066188,15,70702096.0
cg09354037,-0.146130,0.027227,False,0.086679,6,32845754.0
cg09361751,0.231419,-0.250213,False,0.240816,16,56426244.0
