cpg,bc_hc,bc_case,delta_bc,mean_beta_hc,mean_beta_case,sd_beta_hc,sd_beta_case,delta_var,bimodal_in_hc,lost_in_case,loss_of_bimodality,in_residual_concordant
cg05517541,0.4375251231579441,0.4685448844900776,0.031019761332133466,0.17410369639065817,0.17258013664596272,0.05385627268378869,0.06196474080389355,0.0009391309955031069,False,False,False,False
cg05520988,0.3242352660869493,0.3694552515583007,0.04521998547135142,0.9119116645435245,0.9136737453416149,0.014032188299262269,0.012099202966145903,-5.051159604995911e-05,False,False,False,False
cg05522011,0.834651124404107,0.9020895203638635,0.06743839595975643,0.9430667133757962,0.9358901677018633,0.04659310906415755,0.06568330178222963,0.0021433783207509697,True,False,False,False
cg05529156,0.3498973199682233,0.34350075844612504,-0.006396561522098276,0.9228143099787686,0.9233589999999999,0.011118778735051248,0.010002042490786567,-2.3586386571527895e-05,False,False,False,False
cg05529278,0.34801014728158075,0.45817140186516225,0.1101612545835815,0.9584320976645435,0.9579963167701863,0.005060866486971571,0.006856466953196775,2.13987694813275e-05,False,False,False,False
cg05529400,0.4129342910187994,0.5535821538246415,0.14064786280584207,0.09596803821656051,0.09978734782608696,0.02824658791954187,0.03605704192495914,0.0005022405432818527,False,False,False,False
cg05539509,0.40315251473623404,0.32327656974779256,-0.07987594498844147,0.02744844161358811,0.0282523850931677,0.004284704490950953,0.004126052953583655,-1.3343795989988655e-06,False,False,False,False
cg05547778,0.334550625112852,0.19529424467469228,-0.13925638043815972,0.029751180467091298,0.02933604968944099,0.0031524761587032064,0.00306465306723543,-5.460075086765956e-07,False,False,False,False
cg05556923,0.1910495275790396,0.35251926998352634,0.16146974240448675,0.9596257430997875,0.9600060993788819,0.0035361675329508772,0.0035259354843873874,-7.225978103377188e-08,False,False,False,False
cg05557291,0.8173437859083273,0.8598769471513119,0.04253316124298456,0.9575211825902336,0.9576599378881987,0.024535869501448728,0.028453313366524086,0.0002075821493414964,True,False,False,False
cg05557991,0.3061755048580088,0.38160720969748924,0.07543170483948042,0.2676208450106157,0.24883672670807455,0.059057988279780156,0.06750051001427577,0.001068472872532694,False,False,False,True
cg05571619,0.5371308165562828,0.6871904097128051,0.1500595931565223,0.8592954585987261,0.857102,0.030763754773978663,0.0432120484003015,0.0009208725191565047,False,False,False,False
cg05575213,0.39979510022051884,0.4202443886793037,0.020449288458784853,0.9729518428874734,0.972947447204969,0.003807642945549785,0.003987033049305929,1.39828773546269e-06,False,False,False,False
cg05581469,0.36408987245200974,0.3786294535682838,0.01453958111627407,0.293296025477707,0.2756939068322981,0.08286649547457432,0.0927205491601512,0.001730244164322368,False,False,False,False
cg05581878,0.2659196475870641,0.39347051139715417,0.12755086381009006,0.36583596815286623,0.3506486459627329,0.05615605785662715,0.06353943251383447,0.0008837566501832682,False,False,False,False
cg05582690,0.28843991095845345,0.3108976359455729,0.022457724987119454,0.9687073694267516,0.9689833043478261,0.0034456388814748658,0.0036096313576379872,1.1570112365120947e-06,False,False,False,False
cg05582979,0.4592415957394488,0.49410252492692186,0.03486092918747308,0.0786377643312102,0.07252021739130435,0.02178106483226476,0.021137459549546055,-2.7622589018624986e-05,False,False,False,False
cg05595429,0.29187050501865586,0.3829835792879146,0.09111307426925874,0.8571000106157112,0.8568727080745341,0.018035893877118913,0.01970475996067947,6.298409716130123e-05,False,False,False,False
cg05596756,0.40023011916557233,0.32116042701427344,-0.07906969215129889,0.025166380042462844,0.024403627329192545,0.004886938979494524,0.004257139348817284,-5.7589371540545285e-06,False,False,False,False
cg05603896,0.34200228427260476,0.3511738085428931,0.009171524270288334,0.03796463269639066,0.03815303726708075,0.0064493044865741676,0.0063281546321658794,-1.5479873119432106e-06,False,False,False,False
cg05607053,0.34368975161505455,0.42924058481933186,0.08555083320427731,0.845468135881104,0.8466367453416149,0.027197915828916307,0.03215063011790739,0.00029393639154167773,False,False,False,False
cg05608541,0.4929214926130139,0.5209672621169167,0.028045769503902807,0.04115823354564756,0.04042774534161491,0.012532956164016939,0.012229252695524523,-7.520368718176389e-06,False,False,False,False
cg05609445,0.35836517956979225,0.5345519950313582,0.17618681546156595,0.8672509363057325,0.8636423478260871,0.029781677977464286,0.0398480587364775,0.0007009194419123798,False,False,False,False
cg05609780,0.36114313243915847,0.47791068285105115,0.11676755041189268,0.8957682675159234,0.8966392049689441,0.015041998016496446,0.014955261580008391,-2.6018554018079237e-06,False,False,False,False
cg05610097,0.547100938252493,0.46001110773805826,-0.0870898305144347,0.9309493970276007,0.9306601428571427,0.01476387849483051,0.014113721123811191,-1.8774984249404547e-05,False,False,False,False
cg05613273,0.36646247709777563,0.5380106038219268,0.17154812672415115,0.8983249554140129,0.9011270931677018,0.018101935855338064,0.019860468679263728,6.675813444924171e-05,False,False,False,True
cg05614346,0.6435603126239314,0.5631194408182275,-0.08044087180570392,0.05351973036093419,0.05384747826086956,0.01912261034308661,0.016564671094715013,-9.128589785743589e-05,True,False,False,False
cg05614408,0.3507649549222446,0.37029912129247555,0.019534166370230976,0.9299062271762208,0.930797155279503,0.007287191206069255,0.006905760594024933,-5.413626291825479e-06,False,False,False,False
cg05614735,0.542888976959197,0.5067399717304918,-0.03614900522870523,0.20227872186836518,0.20646642857142858,0.0662928760327274,0.07466337317208438,0.001179873880743366,False,False,False,False
cg05616969,0.2844668407280717,0.38140399070158276,0.09693714997351105,0.24115646921443737,0.22672819254658386,0.052100944249157684,0.05991489395921471,0.0008752861264901064,False,False,False,True
cg05618683,0.4292221180846003,0.4281390441915269,-0.0010830738930734385,0.8935716900212316,0.8942028385093168,0.02382835196400981,0.027209760403644822,0.00017258070390302742,False,False,False,False
cg05621339,0.8704289507395946,0.8887623778326013,0.01833342709300667,0.9734773418259024,0.9692229565217391,0.011044208927871698,0.03879787911154871,0.0013833008727118666,True,False,False,False
cg05624226,0.506750553125008,0.5798929594969909,0.07314240637198288,0.8743386305732483,0.8741739254658386,0.034118483929916926,0.038562547450789735,0.00032299912021841034,False,False,False,False
cg05625559,0.5427504639551526,0.5077260831446334,-0.03502438081051917,0.1267891507430998,0.1250060807453416,0.05586714413564535,0.051291378416476484,-0.0004903322940107827,False,False,False,False
cg05633523,0.23629282411821886,0.34331791315257926,0.1070250890343604,0.938965110403397,0.9400228944099378,0.009805630913361044,0.010051469374923804,4.881638985969385e-06,False,False,False,False
cg05649108,0.6241788983316487,0.6529604377001619,0.02878153936851313,0.1262966475583864,0.12708566459627327,0.0938105201026334,0.09928770078602032,0.0010576338454477158,True,False,False,False
cg05650238,0.2797261097748499,0.4110475111830274,0.1313214014081775,0.24373199575371554,0.22863172670807455,0.05065756117194494,0.05588018161063316,0.0005564061929480011,False,False,False,True
cg05662664,0.4540554874512343,0.45721150968524776,0.003156022234013456,0.8827203524416136,0.8787023664596272,0.019856428051512245,0.022763364616936968,0.00012389303371873557,False,False,False,False
cg05663278,0.7568594969972033,0.7691343436394892,0.012274846642285842,0.9660052845010615,0.9659658695652175,0.017604810395800304,0.01313853074602067,-0.000137308358907948,True,False,False,False
cg05667818,0.32294660005147663,0.3617569877545558,0.03881038770307915,0.25780585774946924,0.24325390062111799,0.05910868372484687,0.07332566987174452,0.0018828173704560844,False,False,False,True
cg05681757,0.21498932167758697,0.3666313885963821,0.15164206691879514,0.4094180488322718,0.39392841614906826,0.05882015098477798,0.061002938107373054,0.00026154829585990896,False,False,False,True
cg05693489,0.3728419815942662,0.3310136771975008,-0.04182830439676538,0.044741707006369424,0.044312192546583855,0.007567179667930321,0.007049154658995935,-7.57162672029394e-06,False,False,False,False
cg05694921,0.29493160905175736,0.4397369000195746,0.14480529096781725,0.1771653991507431,0.18395196894409938,0.04789908687480733,0.0570419076681152,0.0009594567069774397,False,False,False,False
cg05696950,0.3102500204640018,0.29652752148820205,-0.013722498975799746,0.05786387048832272,0.05718814906832297,0.007582414063616363,0.0075816780400277985,-1.1161129487448742e-08,False,False,False,False
cg05697726,0.3691632031051626,0.3309827347764352,-0.0381804683287274,0.029489728237791935,0.02983364596273292,0.004897369273659472,0.004813443293799588,-8.149894599596814e-07,False,False,False,False
cg05697866,0.3005496781051696,0.29216158725575453,-0.008388090849415053,0.6214772696390657,0.6112377453416149,0.06463305234618419,0.06600583012689859,0.00017933815515640793,False,False,False,False
cg05706173,0.171518594500758,0.2701207625117157,0.0986021680109577,0.9556832229299363,0.9563559130434782,0.004756994405462419,0.005193163984257699,4.339956393790546e-06,False,False,False,False
cg05707211,0.40460129191673905,0.5814417565000481,0.1768404645833091,0.9062314118895965,0.9060149875776398,0.016693020667466214,0.022409902656244284,0.00022354679805789047,False,False,False,False
cg05713971,0.9844751996418006,0.2744690436019795,-0.7100061560398212,0.03393116772823779,0.03281904347826087,0.027667717644558998,0.003393825090049254,-0.0007539845509171935,True,True,True,False
cg05714729,0.29247827988717534,0.39403765082723763,0.10155937094006229,0.3295292059447983,0.31713154658385095,0.05555976800632874,0.064738318636835,0.0011041620790073082,False,False,False,False
cg05725263,0.5693155148691006,0.5751217581407732,0.005806243271672562,0.9474284946921444,0.9460494658385094,0.021181585118679513,0.021210676931392076,1.2332677480225446e-06,True,False,False,False
cg05726756,0.3281201498895437,0.3644074897323931,0.03628733984284943,0.8338082696390658,0.8350371055900622,0.024707691807895543,0.025409517490401722,3.5173544621082495e-05,False,False,False,False
cg05736186,0.38035745466578097,0.3887219723871414,0.008364517721360432,0.842728110403397,0.8433121180124225,0.026522076431108713,0.030753015095551783,0.00024232739924966347,False,False,False,False
cg05737522,0.15413554496375026,0.3881214033230269,0.23398585835927665,0.886532312101911,0.886416652173913,0.009970258000153213,0.011020952960872344,2.2055359576141735e-05,False,False,False,False
cg05749271,0.282882122611145,0.29335380332155403,0.010471680710409048,0.869760033970276,0.8693001739130434,0.015710838188797833,0.016998855619778208,4.213065578747682e-05,False,False,False,False
cg05749728,0.3727698058930369,0.4251472273792044,0.05237742148616753,0.9060900382165605,0.9072053354037268,0.012643157549770693,0.013399213148513656,1.9689480170977585e-05,False,False,False,False
cg05752207,0.31279852573062733,0.3138740958360444,0.0010755701054170896,0.9227827749469215,0.9231737826086954,0.009322687829954154,0.008440888135065862,-1.5663915866079647e-05,False,False,False,False
cg05756094,0.3702322093610058,0.36119385528797615,-0.009038354073029664,0.9147337664543524,0.915191254658385,0.009582273642858309,0.008292538451282201,-2.3053774200623245e-05,False,False,False,False
cg05765734,0.508076762892275,0.46960052448230233,-0.03847623840997266,0.8874598789808917,0.8878816521739131,0.028202128450311628,0.01960369569757858,-0.0004110551641246156,False,False,False,False
cg05766896,0.47386943801405607,0.5545994205678512,0.0807299825537951,0.09712760297239915,0.0924537391304348,0.03912885388099051,0.04514795854362101,0.0005072709546166153,False,False,False,False
cg05768759,0.34499497153571357,0.3750330847294734,0.03003811319375982,0.9088853779193204,0.9103860062111802,0.008389444648616035,0.008540274567817547,2.553508181518961e-06,False,False,False,False
cg05769344,0.36734279912665013,0.2359917255395555,-0.13135107358709464,0.019310435244161362,0.01933604347826087,0.002758470570603005,0.002817786900538759,3.307631279649603e-07,False,False,False,True
cg05796838,0.0992601106640415,0.13335753730283278,0.034097426638791284,0.9698840424628451,0.9696545714285714,0.003985509730914521,0.003914942823200433,-5.57510506285755e-07,False,False,False,False
cg05797770,0.27516537936767116,0.392075017532501,0.11690963816482985,0.7224986836518047,0.7081857515527951,0.047153546652554196,0.053497041707466296,0.0006384765095357836,False,False,False,False
cg05797854,0.322293215572488,0.33789801728579394,0.015604801713305916,0.03420207855626327,0.03461945341614907,0.004275409006213503,0.006036478557435526,1.815995120396736e-05,False,False,False,False
cg05798059,0.4478918111518272,0.4814021134884241,0.03351030233659691,0.8087039447983014,0.8125594782608696,0.04245842788990253,0.044845644943947306,0.00020841377155653368,False,False,False,False
cg05798125,0.29279753126857616,0.34893232414937353,0.05613479288079737,0.022270783439490446,0.022436062111801238,0.002085366439512326,0.002159815784070024,3.160510340736981e-07,False,False,False,False
cg05799169,0.5327898723965686,0.6356863144104364,0.10289644201386783,0.9158325371549894,0.9160467888198758,0.02245906356941682,0.026278439084972773,0.00018614682432751878,False,False,False,False
cg05813673,0.2282653597688725,0.30657562879142997,0.07831026902255747,0.6053902165605095,0.5871879192546583,0.04198004979576763,0.051695559767858106,0.0009101063188570598,False,False,False,False
cg05818824,0.49615368535685656,0.6160784614026468,0.11992477604579022,0.8717483333333335,0.8673921118012422,0.0271077561743069,0.04780659760325892,0.001550640329594248,False,False,False,False
cg05820087,0.5883703301735321,0.5835905308118533,-0.004779799361678827,0.8988794798301486,0.900987552795031,0.02782279480017558,0.02888724652915639,6.036510154358067e-05,True,False,False,False
cg05824594,0.2861196167514457,0.40247498295179496,0.11635536620034925,0.33001656050955414,0.3114058136645963,0.05948444299321311,0.06287015429917889,0.00041425734338974146,False,False,False,True
cg05826175,0.39620649376380274,0.531149945308773,0.13494345154497028,0.09606174309978768,0.09833550310559007,0.02040324952143315,0.030185950808100326,0.0004948990351551907,False,False,False,False
