cpg_id,PT,POD,DCT,TAL,PC,CNT_IC,PEC,FIB,EC,Myeloid,B
cg06833110,0.352311,0.352311,0.352311,0.352311,0.352311,0.352311,0.352311,0.027973,0.352311,0.352311,0.352311
cg06834912,0.1219595,0.1219595,0.1219595,0.1219595,0.1219595,0.1219595,0.1219595,0.369872,0.374981,0.1219595,0.1219595
cg06835074,0.796257,0.796257,0.796257,0.796257,0.796257,0.796257,0.796257,0.796257,0.796257,0.796257,0.531264
cg06837799,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.92864,0.846646
cg06840535,0.569822,0.569822,0.569822,0.569822,0.569822,0.569822,0.569822,0.569822,0.222858,0.569822,0.569822
cg06841262,0.543363,0.096013,0.543363,0.543363,0.543363,0.543363,0.543363,0.543363,0.543363,0.543363,0.543363
cg06841648,0.827656,0.827656,0.827656,0.827656,0.827656,0.827656,0.827656,0.827656,0.827656,0.827656,0.48249
cg06846898,0.863718,0.863718,0.863718,0.863718,0.863718,0.863718,0.863718,0.863718,0.863718,0.863718,0.656012
cg06847678,0.810757,0.810757,0.810757,0.810757,0.810757,0.810757,0.810757,0.507701,0.810757,0.810757,0.810757
cg06854015,0.337601,0.337601,0.337601,0.337601,0.337601,0.337601,0.337601,0.337601,0.07798,0.337601,0.337601
cg06866423,0.328326,0.328326,0.328326,0.328326,0.328326,0.328326,0.328326,0.328326,0.328326,0.604694,0.328326
cg06866657,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.455241,0.181521,0.181521
cg06872036,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.160668
cg06874640,0.5968495,0.5968495,0.316659,0.5968495,0.295983,0.5968495,0.5968495,0.5968495,0.5968495,0.5968495,0.5968495
cg06878709,0.865551,0.38503,0.865551,0.865551,0.865551,0.865551,0.865551,0.865551,0.865551,0.865551,0.865551
cg06882901,0.046579,0.046579,0.046579,0.046579,0.046579,0.046579,0.046579,0.046579,0.046579,0.046579,0.266142
cg06884875,0.82399,0.562663,0.82399,0.82399,0.82399,0.82399,0.82399,0.551698,0.82399,0.82399,0.82399
cg06885583,0.805878,0.805878,0.805878,0.805878,0.805878,0.805878,0.805878,0.361172,0.805878,0.805878,0.805878
cg06888121,0.375607,0.375607,0.375607,0.375607,0.375607,0.375607,0.375607,0.375607,0.375607,0.945588,0.827485
cg06888698,0.576365,0.576365,0.576365,0.576365,0.576365,0.576365,0.576365,0.576365,0.255857,0.576365,0.576365
cg06894134,0.112263,0.112263,0.112263,0.112263,0.112263,0.112263,0.112263,0.360097,0.112263,0.112263,0.112263
cg06896044,0.962262,0.962262,0.962262,0.962262,0.962262,0.962262,0.962262,0.962262,0.615316,0.962262,0.962262
cg06899530,0.493674,0.206983,0.493674,0.493674,0.493674,0.493674,0.493674,0.493674,0.493674,0.493674,0.493674
cg06906952,0.331578,0.763557,0.763557,0.763557,0.763557,0.763557,0.763557,0.763557,0.763557,0.763557,0.763557
cg06916059,0.694921,0.188987,0.694921,0.694921,0.694921,0.694921,0.694921,0.694921,0.694921,0.694921,0.694921
cg06920037,0.207663,0.207663,0.207663,0.207663,0.207663,0.207663,0.207663,0.477183,0.207663,0.207663,0.207663
cg06941093,0.285682,0.858878,0.858878,0.858878,0.858878,0.858878,0.858878,0.858878,0.858878,0.858878,0.858878
cg06942183,0.339863,0.839167,0.339863,0.339863,0.339863,0.339863,0.339863,0.339863,0.339863,0.339863,0.339863
cg06942814,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.595868,0.632503
cg06944559,0.401809,0.401809,0.401809,0.401809,0.401809,0.401809,0.401809,0.401809,0.077436,0.401809,0.401809
cg06946593,0.894177,0.621677,0.894177,0.894177,0.894177,0.894177,0.894177,0.894177,0.894177,0.894177,0.894177
cg06946880,0.554793,0.554793,0.554793,0.554793,0.554793,0.137772,0.554793,0.554793,0.554793,0.554793,0.554793
cg06949439,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.160668
cg06950942,0.801823,0.801823,0.801823,0.458156,0.801823,0.801823,0.801823,0.801823,0.801823,0.801823,0.801823
cg06951677,0.403986,0.403986,0.403986,0.403986,0.403986,0.403986,0.403986,0.403986,0.837044,0.403986,0.403986
cg06951750,0.566306,0.566306,0.566306,0.566306,0.153035,0.566306,0.566306,0.566306,0.566306,0.566306,0.566306
cg06956006,0.600802,0.904249,0.904249,0.904249,0.904249,0.904249,0.904249,0.904249,0.904249,0.904249,0.904249
cg06970082,0.276617,0.682029,0.682029,0.682029,0.682029,0.682029,0.682029,0.682029,0.682029,0.682029,0.682029
cg06982544,0.269991,0.269991,0.269991,0.269991,0.269991,0.269991,0.269991,0.269991,0.269991,0.269991,0.526678
cg06994022,0.773873,0.537337,0.773873,0.773873,0.773873,0.773873,0.773873,0.773873,0.773873,0.773873,0.773873
cg06994420,0.352311,0.352311,0.352311,0.352311,0.352311,0.352311,0.352311,0.027973,0.352311,0.352311,0.352311
cg06997184,0.880762,0.880762,0.880762,0.880762,0.880762,0.880762,0.880762,0.656664,0.880762,0.880762,0.880762
cg06999127,0.786216,0.786216,0.786216,0.786216,0.786216,0.786216,0.786216,0.562665,0.786216,0.786216,0.786216
cg07005090,0.087589,0.341457,0.341457,0.341457,0.341457,0.341457,0.341457,0.341457,0.341457,0.341457,0.341457
cg07009835,0.424572,0.424572,0.424572,0.424572,0.424572,0.424572,0.424572,0.424572,0.424572,0.424572,0.646809
cg07018389,0.341923,0.341923,0.341923,0.341923,0.341923,0.341923,0.341923,0.341923,0.341923,0.341923,0.628197
cg07024017,0.426621,0.426621,0.426621,0.426621,0.037549,0.426621,0.426621,0.426621,0.426621,0.426621,0.426621
cg07025242,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.663168
cg07026490,0.1888065,0.1888065,0.1888065,0.1888065,0.1888065,0.1888065,0.1888065,0.1888065,0.1888065,0.403097,0.450754
cg07030506,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.367031
cg07037725,0.36464399999999997,0.36464399999999997,0.36464399999999997,0.36464399999999997,0.36464399999999997,0.36464399999999997,0.36464399999999997,0.032916,0.091171,0.36464399999999997,0.36464399999999997
cg07037778,0.886419,0.886419,0.886419,0.886419,0.886419,0.886419,0.886419,0.562011,0.886419,0.886419,0.886419
cg07044859,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.465711,0.498288
cg07045241,0.077785,0.077785,0.077785,0.077785,0.077785,0.077785,0.077785,0.326324,0.077785,0.077785,0.077785
cg07046870,0.753045,0.753045,0.753045,0.753045,0.753045,0.753045,0.753045,0.753045,0.264652,0.753045,0.753045
cg07047653,0.799662,0.799662,0.799662,0.799662,0.075572,0.799662,0.799662,0.799662,0.799662,0.799662,0.799662
cg07049592,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.755424,0.722646
cg07054895,0.574538,0.574538,0.574538,0.574538,0.574538,0.574538,0.574538,0.574538,0.574538,0.574538,0.824503
cg07056644,0.1219595,0.1219595,0.1219595,0.1219595,0.1219595,0.1219595,0.1219595,0.369872,0.374981,0.1219595,0.1219595
cg07058528,0.552982,0.552982,0.552982,0.552982,0.552982,0.552982,0.552982,0.209921,0.552982,0.552982,0.552982
cg07061298,0.3681325,0.3681325,0.3681325,0.3681325,0.3681325,0.3681325,0.3681325,0.3681325,0.3681325,0.943416,0.83221
cg07071615,0.699577,0.699577,0.699577,0.699577,0.699577,0.699577,0.699577,0.699577,0.699577,0.699577,0.115041
cg07073135,0.44747950000000003,0.44747950000000003,0.44747950000000003,0.44747950000000003,0.44747950000000003,0.44747950000000003,0.44747950000000003,0.44747950000000003,0.44747950000000003,0.914973,0.923031
cg07073814,0.876919,0.876919,0.876919,0.876919,0.876919,0.876919,0.876919,0.876919,0.308376,0.876919,0.876919
cg07085361,0.383873,0.077001,0.077001,0.077001,0.077001,0.077001,0.077001,0.077001,0.077001,0.077001,0.077001
cg07094847,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.22434199999999999,0.92864,0.846646
cg07103068,0.881526,0.881526,0.881526,0.881526,0.881526,0.881526,0.881526,0.389911,0.881526,0.881526,0.881526
cg07103093,0.406639,0.406639,0.406639,0.406639,0.406639,0.406639,0.712206,0.406639,0.406639,0.406639,0.406639
cg07103517,0.5943035,0.5943035,0.5943035,0.5943035,0.5943035,0.5943035,0.5943035,0.5943035,0.5943035,0.126288,0.002769
cg07110356,0.629568,0.629568,0.629568,0.629568,0.629568,0.629568,0.629568,0.629568,0.629568,0.388434,0.629568
cg07114810,0.67297,0.67297,0.67297,0.67297,0.256089,0.67297,0.67297,0.67297,0.67297,0.67297,0.67297
cg07120479,0.328427,0.328427,0.328427,0.328427,0.328427,0.328427,0.328427,0.328427,0.328427,0.328427,0.107902
cg07128900,0.779693,0.779693,0.779693,0.779693,0.779693,0.779693,0.779693,0.353331,0.779693,0.779693,0.779693
cg07132633,0.316374,0.316374,0.316374,0.316374,0.316374,0.316374,0.316374,0.316374,0.040554,0.316374,0.316374
cg07134316,0.5980194999999999,0.23856,0.5980194999999999,0.5980194999999999,0.5980194999999999,0.5980194999999999,0.5980194999999999,0.268941,0.5980194999999999,0.5980194999999999,0.5980194999999999
cg07135629,0.049797,0.834769,0.834769,0.834769,0.834769,0.834769,0.834769,0.834769,0.834769,0.834769,0.834769
cg07139087,0.300071,0.300071,0.300071,0.300071,0.300071,0.300071,0.300071,0.300071,0.049264,0.300071,0.300071
cg07140194,0.724354,0.142622,0.142622,0.142622,0.142622,0.142622,0.142622,0.142622,0.142622,0.142622,0.142622
cg07145284,0.599521,0.599521,0.599521,0.599521,0.599521,0.599521,0.599521,0.04923,0.599521,0.599521,0.599521
cg07146912,0.261614,0.261614,0.261614,0.261614,0.261614,0.261614,0.261614,0.261614,0.261614,0.261614,0.581
cg07153966,0.653732,0.653732,0.653732,0.653732,0.653732,0.653732,0.653732,0.139112,0.16452,0.653732,0.653732
cg07157893,0.787107,0.787107,0.787107,0.787107,0.787107,0.787107,0.787107,0.787107,0.787107,0.450589,0.787107
cg07159847,0.2940305,0.2940305,0.2940305,0.2940305,0.2940305,0.2940305,0.2940305,0.2940305,0.2940305,0.933659,0.876215
cg07166409,0.401809,0.401809,0.401809,0.401809,0.401809,0.401809,0.401809,0.401809,0.077436,0.401809,0.401809
cg07172550,0.717012,0.717012,0.717012,0.717012,0.717012,0.717012,0.717012,0.717012,0.717012,0.717012,0.354549
cg07178379,0.416551,0.683104,0.683104,0.683104,0.683104,0.683104,0.683104,0.683104,0.683104,0.683104,0.683104
cg07178563,0.746298,0.746298,0.746298,0.746298,0.746298,0.746298,0.746298,0.746298,0.252,0.092412,0.204997
cg07185119,0.8651195,0.8651195,0.8651195,0.8651195,0.8651195,0.8651195,0.8651195,0.511075,0.572788,0.8651195,0.8651195
cg07186032,0.773452,0.773452,0.773452,0.773452,0.773452,0.773452,0.773452,0.773452,0.269212,0.773452,0.773452
cg07194839,0.22531400000000001,0.22531400000000001,0.22531400000000001,0.22531400000000001,0.22531400000000001,0.22531400000000001,0.22531400000000001,0.728571,0.45767,0.22531400000000001,0.22531400000000001
cg07196069,0.088478,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858
cg07201215,0.5027794999999999,0.5027794999999999,0.5027794999999999,0.5027794999999999,0.5027794999999999,0.5027794999999999,0.5027794999999999,0.5027794999999999,0.5027794999999999,0.066787,0.061381
cg07202214,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.085008
cg07208690,0.594849,0.594849,0.594849,0.594849,0.594849,0.594849,0.594849,0.594849,0.594849,0.861658,0.594849
cg07214490,0.456029,0.456029,0.456029,0.456029,0.153988,0.456029,0.456029,0.456029,0.456029,0.456029,0.456029
cg07214954,0.380376,0.380376,0.380376,0.380376,0.380376,0.380376,0.380376,0.380376,0.380376,0.96201,0.380376
cg07217935,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.504492
cg07231738,0.6931135,0.6931135,0.6931135,0.6931135,0.274562,0.073469,0.6931135,0.6931135,0.6931135,0.6931135,0.6931135
cg07231955,0.093034,0.093034,0.093034,0.093034,0.093034,0.093034,0.093034,0.391544,0.093034,0.093034,0.093034
cg07232612,0.292184,0.292184,0.292184,0.292184,0.292184,0.292184,0.292184,0.292184,0.035415,0.292184,0.292184
cg07244354,0.22531400000000001,0.22531400000000001,0.22531400000000001,0.22531400000000001,0.22531400000000001,0.22531400000000001,0.22531400000000001,0.728571,0.45767,0.22531400000000001,0.22531400000000001
cg07260003,0.67431,0.67431,0.67431,0.67431,0.67431,0.67431,0.67431,0.41144,0.67431,0.67431,0.67431
cg07260605,0.810757,0.810757,0.810757,0.810757,0.810757,0.810757,0.810757,0.507701,0.810757,0.810757,0.810757
cg07261015,0.099601,0.348539,0.348539,0.348539,0.348539,0.348539,0.348539,0.348539,0.348539,0.348539,0.348539
cg07266404,0.900643,0.354473,0.354473,0.354473,0.354473,0.354473,0.354473,0.354473,0.354473,0.354473,0.354473
cg07268332,0.382208,0.382208,0.382208,0.382208,0.382208,0.382208,0.382208,0.667092,0.382208,0.382208,0.382208
cg07279070,0.724354,0.142622,0.142622,0.142622,0.142622,0.142622,0.142622,0.142622,0.142622,0.142622,0.142622
cg07279321,0.5968495,0.5968495,0.316659,0.5968495,0.295983,0.5968495,0.5968495,0.5968495,0.5968495,0.5968495,0.5968495
cg07280272,0.845558,0.845558,0.845558,0.845558,0.845558,0.845558,0.845558,0.845558,0.537091,0.845558,0.845558
cg07282201,0.745547,0.745547,0.745547,0.745547,0.745547,0.745547,0.745547,0.745547,0.745547,0.745547,0.315489
cg07291639,0.63304,0.63304,0.63304,0.63304,0.63304,0.63304,0.63304,0.406481,0.63304,0.63304,0.63304
cg07294541,0.694459,0.694459,0.694459,0.694459,0.694459,0.694459,0.694459,0.694459,0.694459,0.222202,0.694459
cg07294624,0.31839,0.31839,0.31839,0.31839,0.31839,0.31839,0.31839,0.31839,0.31839,0.570072,0.31839
cg07297039,0.768308,0.768308,0.768308,0.768308,0.768308,0.768308,0.768308,0.469229,0.768308,0.768308,0.768308
cg07298299,0.279448,0.279448,0.279448,0.279448,0.279448,0.279448,0.279448,0.279448,0.279448,0.530497,0.279448
cg07306331,0.854967,0.854967,0.854967,0.854967,0.854967,0.854967,0.854967,0.587314,0.854967,0.854967,0.854967
cg07316846,0.383873,0.077001,0.077001,0.077001,0.077001,0.077001,0.077001,0.077001,0.077001,0.077001,0.077001
cg07317062,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.26436800000000005,0.595868,0.632503
cg07317802,0.90631,0.5134,0.90631,0.90631,0.90631,0.90631,0.90631,0.90631,0.90631,0.90631,0.90631
cg07318155,0.239828,0.591477,0.239828,0.239828,0.239828,0.239828,0.239828,0.239828,0.239828,0.239828,0.239828
cg07322003,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.437694,0.085008
cg07329532,0.789778,0.113137,0.789778,0.789778,0.789778,0.789778,0.789778,0.789778,0.789778,0.789778,0.789778
cg07335189,0.686003,0.396063,0.686003,0.686003,0.686003,0.686003,0.686003,0.686003,0.686003,0.686003,0.686003
cg07338984,0.666212,0.666212,0.666212,0.666212,0.666212,0.666212,0.666212,0.666212,0.240573,0.666212,0.666212
cg07341690,0.517255,0.517255,0.517255,0.517255,0.517255,0.517255,0.726272,0.517255,0.517255,0.517255,0.517255
cg07344627,0.488621,0.488621,0.488621,0.488621,0.488621,0.488621,0.488621,0.488621,0.488621,0.488621,0.756383
cg07349094,0.8803449999999999,0.8803449999999999,0.8803449999999999,0.8803449999999999,0.8803449999999999,0.8803449999999999,0.8803449999999999,0.8803449999999999,0.8803449999999999,0.473915,0.350281
cg07353489,0.46964,0.46964,0.46964,0.46964,0.46964,0.46964,0.46964,0.46964,0.268436,0.46964,0.46964
cg07354440,0.7607925,0.5122,0.7607925,0.7607925,0.7607925,0.7607925,0.7607925,0.475045,0.7607925,0.7607925,0.7607925
cg07354506,0.282871,0.282871,0.282871,0.282871,0.282871,0.282871,0.282871,0.282871,0.608099,0.282871,0.282871
cg07356957,0.078415,0.078415,0.078415,0.078415,0.078415,0.078415,0.078415,0.078415,0.338022,0.078415,0.078415
cg07357279,0.574103,0.574103,0.574103,0.574103,0.574103,0.574103,0.574103,0.574103,0.574103,0.955408,0.937908
cg07358254,0.707457,0.707457,0.707457,0.707457,0.707457,0.707457,0.707457,0.707457,0.707457,0.707457,0.367417
cg07360792,0.137647,0.137647,0.137647,0.137647,0.137647,0.137647,0.137647,0.463352,0.137647,0.137647,0.137647
cg07367601,0.7679905,0.7679905,0.7679905,0.7679905,0.7679905,0.7679905,0.7679905,0.7679905,0.7679905,0.428703,0.548293
cg07368857,0.839659,0.839659,0.839659,0.839659,0.839659,0.839659,0.839659,0.839659,0.839659,0.839659,0.424705
cg07375150,0.725286,0.725286,0.725286,0.725286,0.725286,0.725286,0.725286,0.725286,0.725286,0.406916,0.725286
cg07375840,0.376442,0.376442,0.376442,0.376442,0.376442,0.376442,0.376442,0.038269,0.376442,0.376442,0.376442
cg07378762,0.221876,0.221876,0.221876,0.221876,0.221876,0.221876,0.221876,0.221876,0.561506,0.221876,0.221876
cg07382132,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.12312300000000001,0.465711,0.498288
cg07398541,0.875078,0.492263,0.875078,0.875078,0.875078,0.875078,0.875078,0.875078,0.875078,0.875078,0.875078
cg07402003,0.881455,0.881455,0.881455,0.881455,0.881455,0.881455,0.881455,0.627265,0.881455,0.881455,0.881455
cg07408835,0.311096,0.311096,0.311096,0.311096,0.311096,0.311096,0.311096,0.311096,0.311096,0.311096,0.545953
cg07409629,0.79661,0.79661,0.79661,0.79661,0.79661,0.79661,0.79661,0.498872,0.79661,0.79661,0.79661
cg07415388,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.794127
cg07418518,0.145975,0.55518,0.55518,0.55518,0.55518,0.55518,0.55518,0.55518,0.55518,0.55518,0.55518
cg07436152,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.367031
cg07436701,0.698057,0.698057,0.698057,0.698057,0.698057,0.698057,0.698057,0.698057,0.057066,0.698057,0.698057
cg07475000,0.825764,0.825764,0.825764,0.825764,0.825764,0.825764,0.825764,0.825764,0.524989,0.825764,0.825764
cg07476508,0.36576949999999997,0.36576949999999997,0.36576949999999997,0.36576949999999997,0.36576949999999997,0.36576949999999997,0.132862,0.36576949999999997,0.36576949999999997,0.738357,0.36576949999999997
cg07491858,0.8221295,0.8221295,0.8221295,0.8221295,0.8221295,0.8221295,0.8221295,0.472256,0.541186,0.8221295,0.8221295
cg07504428,0.690521,0.690521,0.690521,0.690521,0.690521,0.690521,0.690521,0.690521,0.690521,0.690521,0.938266
cg07508304,0.569822,0.569822,0.569822,0.569822,0.569822,0.569822,0.569822,0.569822,0.222858,0.569822,0.569822
cg07514159,0.55695,0.55695,0.55695,0.55695,0.55695,0.55695,0.55695,0.55695,0.55695,0.921793,0.55695
cg07515565,0.4653343333333333,0.070357,0.4653343333333333,0.220095,0.4653343333333333,0.4653343333333333,0.092809,0.4653343333333333,0.4653343333333333,0.4653343333333333,0.4653343333333333
cg07516148,0.65637,0.65637,0.65637,0.65637,0.65637,0.65637,0.65637,0.65637,0.65637,0.343795,0.221769
cg07518362,0.334283,0.334283,0.334283,0.334283,0.334283,0.334283,0.334283,0.334283,0.633878,0.334283,0.334283
cg07522913,0.3681325,0.3681325,0.3681325,0.3681325,0.3681325,0.3681325,0.3681325,0.3681325,0.3681325,0.943416,0.83221
cg07525420,0.077785,0.077785,0.077785,0.077785,0.077785,0.077785,0.077785,0.326324,0.077785,0.077785,0.077785
cg07528237,0.624223,0.624223,0.624223,0.624223,0.624223,0.624223,0.624223,0.624223,0.227678,0.624223,0.624223
cg07529428,0.853611,0.266967,0.853611,0.853611,0.853611,0.853611,0.853611,0.853611,0.853611,0.853611,0.853611
cg07533422,0.747752,0.747752,0.747752,0.747752,0.747752,0.747752,0.747752,0.747752,0.747752,0.084049,0.747752
cg07546139,0.506577,0.506577,0.506577,0.506577,0.506577,0.506577,0.506577,0.506577,0.506577,0.070747,0.506577
cg07546360,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.4757525,0.952931,0.868556
cg07555797,0.258949,0.258949,0.258949,0.258949,0.258949,0.258949,0.258949,0.258949,0.028975,0.258949,0.258949
cg07556261,0.767112,0.767112,0.767112,0.767112,0.767112,0.767112,0.767112,0.767112,0.50534,0.767112,0.767112
cg07558472,0.282871,0.282871,0.282871,0.282871,0.282871,0.282871,0.282871,0.282871,0.608099,0.282871,0.282871
cg07568307,0.156986,0.156986,0.156986,0.156986,0.156986,0.156986,0.156986,0.156986,0.641487,0.156986,0.156986
cg07569020,0.640806,0.267607,0.640806,0.640806,0.640806,0.640806,0.640806,0.640806,0.640806,0.640806,0.640806
